{'R_grad_norm': 0.9592377203702926, 'training_loss': 5.730931341648102}
{'R_grad_norm': 0.9623899656534195, 'training_loss': 4.4017509174346925}
{'R_grad_norm': 0.9629710030555725, 'training_loss': 4.403795566558838}
{'R_grad_norm': 0.9625952208042144, 'training_loss': 4.396596231460571}
{'R_grad_norm': 0.9637304976582527, 'training_loss': 4.403641812801361}
{'R_grad_norm': 0.9603834557533264, 'training_loss': 4.388799102306366}
{'R_grad_norm': 0.9621315655112267, 'training_loss': 4.392232899665832}
{'R_grad_norm': 0.9621110633015633, 'training_loss': 4.39120257973671}
{'R_grad_norm': 0.9632141277194023, 'training_loss': 4.403138890266418}
{'R_grad_norm': 0.9610902577638626, 'training_loss': 4.387539156675339}
{'R_grad_norm': 0.9613594108819962, 'training_loss': 4.380244700908661}
{'R_grad_norm': 0.9594988238811493, 'training_loss': 4.371161143779755}
{'R_grad_norm': 0.9588796192407608, 'training_loss': 4.372102885246277}
{'R_grad_norm': 0.9617479696869851, 'training_loss': 4.384821459054947}
{'R_grad_norm': 0.9622730183601379, 'training_loss': 4.401013906002045}
{'R_grad_norm': 0.9601378598809243, 'training_loss': 4.382351911067962}
{'R_grad_norm': 0.9581156125664712, 'training_loss': 4.369313015937805}
{'R_grad_norm': 0.958574241399765, 'training_loss': 4.371433718204498}
eval result tensor([3.78938, 4.04230, 4.94469, 4.25819, 3.77086, 3.70873, 4.31653, 3.99664,
        4.56838, 3.90348, 4.12132, 4.63627, 4.20664, 5.23454, 5.13074, 5.12366,
        4.08910, 4.95816, 4.35368, 4.25301, 4.30015, 5.27910, 4.12980, 4.76839],
       device='cuda:0')
computing merge metric
normed mi [((0, 5), 0.13547106087207794), ((5, 9), 0.13335859775543213), ((0, 9), 0.13099117577075958), ((1, 7), 0.12992286682128906), ((5, 7), 0.12792201340198517), ((1, 5), 0.12713530659675598), ((7, 9), 0.12673233449459076), ((1, 9), 0.12318907678127289), ((0, 7), 0.12247121334075928), ((0, 1), 0.12163814902305603), ((9, 20), 0.12083213776350021), ((6, 7), 0.11978531628847122), ((1, 6), 0.11816171556711197), ((5, 20), 0.11443207412958145), ((7, 20), 0.11420232802629471), ((9, 16), 0.11349892616271973), ((7, 22), 0.11184894293546677), ((5, 6), 0.11150681227445602), ((0, 20), 0.11124775558710098), ((7, 16), 0.1111101433634758), ((1, 20), 0.10981384664773941), ((7, 19), 0.10929089039564133), ((6, 9), 0.10901734232902527), ((9, 22), 0.10784316807985306), ((5, 16), 0.10738861560821533), ((16, 20), 0.10723073780536652), ((1, 16), 0.10665343701839447), ((0, 6), 0.10657783597707748), ((7, 10), 0.10646545886993408), ((1, 22), 0.10599865019321442), ((1, 19), 0.10486828535795212), ((20, 22), 0.10432480275630951), ((0, 16), 0.10389100015163422), ((16, 22), 0.10370567440986633), ((10, 19), 0.10290532559156418), ((6, 19), 0.1026046946644783), ((5, 22), 0.10193414241075516), ((1, 10), 0.10118813067674637), ((6, 20), 0.09975647926330566), ((19, 22), 0.09919334948062897), ((6, 10), 0.09893041104078293), ((6, 22), 0.09891657531261444), ((7, 12), 0.09792359918355942), ((9, 19), 0.09790735691785812), ((10, 22), 0.09746930748224258), ((0, 22), 0.09718865156173706), ((12, 22), 0.09713497757911682), ((12, 20), 0.09688592702150345), ((6, 16), 0.09679391980171204), ((9, 12), 0.09568537771701813), ((9, 10), 0.09550353139638901), ((5, 19), 0.09442037343978882), ((19, 20), 0.09382942318916321), ((16, 19), 0.09338413923978806), ((12, 16), 0.09301765263080597), ((12, 19), 0.09257780760526657), ((10, 16), 0.09209078550338745), ((5, 10), 0.09200672060251236), ((1, 12), 0.09113064408302307), ((10, 20), 0.09102088958024979), ((10, 12), 0.09092703461647034), ((0, 19), 0.08935853838920593), ((0, 4), 0.08782660961151123), ((0, 10), 0.08684364706277847), ((6, 12), 0.08627743273973465), ((5, 12), 0.0859137624502182), ((18, 21), 0.08525586873292923), ((12, 18), 0.08492886275053024), ((4, 5), 0.084389828145504), ((3, 22), 0.0840822085738182), ((16, 18), 0.08365332335233688), ((18, 22), 0.08299773186445236), ((4, 9), 0.08249705284833908), ((0, 12), 0.08104424923658371), ((18, 20), 0.08092924952507019), ((3, 19), 0.08051574230194092), ((3, 12), 0.08022898435592651), ((18, 19), 0.08010819554328918), ((3, 7), 0.07999905198812485), ((7, 18), 0.07983171194791794), ((3, 16), 0.07954345643520355), ((10, 18), 0.07802259922027588), ((9, 18), 0.07797355204820633), ((3, 20), 0.0775487869977951), ((3, 10), 0.07660018652677536), ((3, 18), 0.07644441723823547), ((1, 3), 0.07510776817798615), ((3, 9), 0.07428082078695297), ((1, 18), 0.0736531987786293), ((3, 6), 0.07172051072120667), ((6, 18), 0.07087776809930801), ((12, 21), 0.07013090699911118), ((16, 21), 0.06982779502868652), ((14, 21), 0.06949388235807419), ((16, 17), 0.0691976323723793), ((9, 17), 0.06873476505279541), ((20, 21), 0.06827352195978165), ((17, 20), 0.06813131272792816), ((11, 22), 0.06812734156847), ((11, 19), 0.0681249350309372), ((21, 22), 0.06774963438510895), ((3, 5), 0.06763423979282379), ((5, 18), 0.06665193289518356), ((10, 11), 0.06594567000865936), ((7, 11), 0.06570381671190262), ((3, 21), 0.06530032306909561), ((4, 20), 0.06528729945421219), ((11, 12), 0.06492254883050919), ((9, 21), 0.06450653076171875), ((11, 16), 0.06446941941976547), ((0, 3), 0.06445679813623428), ((0, 18), 0.06436870247125626), ((17, 22), 0.06411736458539963), ((7, 21), 0.06404413282871246), ((19, 21), 0.06403839588165283), ((7, 17), 0.0637323185801506), ((11, 18), 0.06252606958150864), ((5, 17), 0.06183735281229019), ((12, 17), 0.061569325625896454), ((14, 18), 0.06154967471957207), ((3, 11), 0.06106843799352646), ((1, 21), 0.060797952115535736), ((1, 11), 0.060745470225811005), ((1, 17), 0.06031452864408493), ((10, 21), 0.06019888445734978), ((0, 17), 0.05989505723118782), ((11, 20), 0.05901230126619339), ((6, 11), 0.058758269995450974), ((9, 11), 0.058657605201005936), ((8, 22), 0.05814249813556671), ((8, 10), 0.0581372007727623), ((6, 21), 0.057706791907548904), ((1, 4), 0.057534512132406235), ((4, 7), 0.057301830500364304), ((8, 19), 0.057185061275959015), ((17, 19), 0.056802988052368164), ((5, 21), 0.05642008036375046), ((8, 12), 0.05587559938430786), ((8, 16), 0.05561130866408348), ((7, 8), 0.05545228719711304), ((0, 21), 0.055177655071020126), ((17, 18), 0.054861411452293396), ((3, 8), 0.05459874868392944), ((10, 17), 0.05456011742353439), ((14, 19), 0.054509326815605164), ((5, 11), 0.05442370846867561), ((8, 20), 0.054351065307855606), ((19, 23), 0.053786762058734894), ((6, 17), 0.05360166355967522), ((4, 16), 0.053528960794210434), ((10, 23), 0.053482573479413986), ((3, 17), 0.053300850093364716), ((8, 18), 0.05243092402815819), ((6, 8), 0.05222771689295769), ((1, 8), 0.05205843225121498), ((0, 11), 0.05183512717485428), ((12, 14), 0.05178076773881912), ((11, 17), 0.05165112018585205), ((10, 14), 0.0516493022441864), ((18, 23), 0.0508979894220829), ((11, 21), 0.05077255144715309), ((14, 22), 0.05064782500267029), ((14, 23), 0.05057120695710182), ((3, 14), 0.05027494207024574), ((22, 23), 0.049589961767196655), ((8, 9), 0.04940475896000862), ((17, 21), 0.04935485124588013), ((3, 23), 0.04873977601528168), ((12, 23), 0.04848441854119301), ((7, 14), 0.04716592654585838), ((8, 11), 0.04686778783798218), ((4, 6), 0.04686090350151062), ((14, 16), 0.04655676707625389), ((5, 8), 0.04650771617889404), ((7, 23), 0.04621102288365364), ((6, 14), 0.04601911082863808), ((6, 23), 0.045809097588062286), ((8, 23), 0.04559777304530144), ((4, 13), 0.04525478184223175), ((4, 22), 0.04486198350787163), ((1, 14), 0.04480121657252312), ((21, 23), 0.04465844854712486), ((11, 23), 0.04460397735238075), ((0, 8), 0.044384200125932693), ((16, 23), 0.0441022627055645), ((14, 20), 0.04396380856633186), ((11, 14), 0.043830692768096924), ((8, 21), 0.04366213083267212), ((1, 23), 0.04329681396484375), ((9, 14), 0.04294169321656227), ((8, 17), 0.04081154242157936), ((20, 23), 0.04068087786436081), ((8, 14), 0.03941541910171509), ((9, 23), 0.03848784416913986), ((5, 14), 0.038481056690216064), ((5, 23), 0.03689558431506157), ((0, 14), 0.036355528980493546), ((2, 15), 0.03631628677248955), ((4, 12), 0.03536529839038849), ((0, 23), 0.03449847549200058), ((4, 19), 0.032993584871292114), ((14, 17), 0.0322096049785614), ((4, 10), 0.0316353403031826), ((17, 23), 0.03007006086409092), ((4, 17), 0.027640582993626595), ((3, 4), 0.026436638087034225), ((4, 18), 0.024302886798977852), ((4, 15), 0.024234430864453316), ((4, 21), 0.023692462593317032), ((0, 13), 0.022165726870298386), ((13, 15), 0.022024812176823616), ((5, 13), 0.021077658981084824), ((4, 8), 0.019988203421235085), ((9, 13), 0.019720742478966713), ((0, 2), 0.019633280113339424), ((2, 9), 0.019546305760741234), ((2, 5), 0.019543824717402458), ((2, 20), 0.019002603366971016), ((4, 11), 0.01824752241373062), ((2, 17), 0.018161237239837646), ((2, 7), 0.016709549352526665), ((2, 16), 0.01669933833181858), ((13, 20), 0.0166462529450655), ((1, 2), 0.016493169590830803), ((0, 15), 0.016311397776007652), ((5, 15), 0.01592857390642166), ((2, 4), 0.01540939137339592), ((9, 15), 0.015254180878400803), ((2, 22), 0.015093307942152023), ((2, 12), 0.014023791067302227), ((4, 14), 0.013870724476873875), ((2, 6), 0.013772027567029), ((15, 20), 0.013391047716140747), ((2, 19), 0.013357334770262241), ((2, 13), 0.012934376485645771), ((1, 13), 0.01284192968159914), ((4, 23), 0.012688267044723034), ((2, 10), 0.01236546691507101), ((2, 8), 0.012336055748164654), ((7, 13), 0.012051013298332691), ((2, 21), 0.011790265329182148), ((13, 16), 0.011638791300356388), ((2, 18), 0.011613286100327969), ((2, 3), 0.011557958088815212), ((1, 15), 0.011440608650445938), ((7, 15), 0.010724380612373352), ((2, 11), 0.010589588433504105), ((6, 13), 0.010475244373083115), ((15, 16), 0.009901812300086021), ((6, 15), 0.009807845577597618), ((13, 22), 0.009203177876770496), ((15, 22), 0.008953867480158806), ((12, 13), 0.008821049705147743), ((12, 15), 0.0081144655123353), ((2, 14), 0.007866054773330688), ((13, 21), 0.0077679092064499855), ((2, 23), 0.007530023343861103), ((15, 19), 0.007417959626764059), ((13, 19), 0.0072280727326869965), ((15, 17), 0.007072585169225931), ((10, 15), 0.007036176044493914), ((15, 21), 0.006847386714071035), ((10, 13), 0.006623715162277222), ((15, 18), 0.006582769565284252), ((3, 15), 0.0065418267622590065), ((13, 18), 0.00646627601236105), ((13, 17), 0.006194851826876402), ((3, 13), 0.006181866861879826), ((8, 15), 0.005907789804041386), ((8, 13), 0.005041927564889193), ((11, 15), 0.004771884065121412), ((14, 15), 0.004364935215562582), ((13, 14), 0.0038784684147685766), ((15, 23), 0.0038433726876974106), ((11, 13), 0.003633532440289855), ((13, 23), 0.0031155282631516457)]
******* after merging (0.04): [((0, 5), 64), ((1, 7), 64), ((9, 20), 64), ((2,), 32), ((3,), 32), ((4,), 32), ((6,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((17,), 32), ((18,), 32), ((19,), 32), ((21,), 32), ((22,), 32), ((23,), 32)]
{'R_grad_norm': 1.1973692554235458, 'training_loss': 4.73439994096756}
{'R_grad_norm': 1.1989173007011413, 'training_loss': 4.729413886070251}
{'R_grad_norm': 1.1999034655094147, 'training_loss': 4.733337123394012}
{'R_grad_norm': 1.2027935993671417, 'training_loss': 4.740482525825501}
{'R_grad_norm': 1.2016629058122634, 'training_loss': 4.727301006317139}
{'R_grad_norm': 1.19850535094738, 'training_loss': 4.711081595420837}
{'R_grad_norm': 1.203196120262146, 'training_loss': 4.724783961772919}
{'R_grad_norm': 1.2002294605970383, 'training_loss': 4.717209024429321}
{'R_grad_norm': 1.201618219614029, 'training_loss': 4.709089992046356}
{'R_grad_norm': 1.1979930347204208, 'training_loss': 4.703797039985656}
{'R_grad_norm': 1.1983603632450104, 'training_loss': 4.705090365409851}
{'R_grad_norm': 1.1961051106452942, 'training_loss': 4.700573465824127}
{'R_grad_norm': 1.1947658640146255, 'training_loss': 4.680279088020325}
{'R_grad_norm': 1.196871697306633, 'training_loss': 4.697556462287903}
{'R_grad_norm': 1.1970933610200882, 'training_loss': 4.693351790904999}
{'R_grad_norm': 1.1963757354021072, 'training_loss': 4.687979383468628}
{'R_grad_norm': 1.1990209406614303, 'training_loss': 4.700683512687683}
{'R_grad_norm': 1.1965570962429046, 'training_loss': 4.691750915050506}
{'R_grad_norm': 1.1959102725982667, 'training_loss': 4.679654641151428}
{'R_grad_norm': 1.1947337222099303, 'training_loss': 4.678029198646545}
{'R_grad_norm': 1.1935530215501786, 'training_loss': 4.671378481388092}
{'R_grad_norm': 1.192931416630745, 'training_loss': 4.674259438514709}
{'R_grad_norm': 1.196224410533905, 'training_loss': 4.687568581104278}
{'R_grad_norm': 1.1935223144292832, 'training_loss': 4.665967507362366}
{'R_grad_norm': 1.19184960603714, 'training_loss': 4.664310200214386}
{'R_grad_norm': 1.1946113723516465, 'training_loss': 4.683248238563538}
{'R_grad_norm': 1.1877917385101318, 'training_loss': 4.657485859394074}
{'R_grad_norm': 1.1903411692380905, 'training_loss': 4.6673462867736815}
{'R_grad_norm': 1.192595379948616, 'training_loss': 4.668231093883515}
{'R_grad_norm': 1.1912463098764419, 'training_loss': 4.667491812705993}
{'R_grad_norm': 1.1903915721178056, 'training_loss': 4.671953964233398}
{'R_grad_norm': 1.1896553725004195, 'training_loss': 4.677813565731048}
{'R_grad_norm': 1.1908987301588059, 'training_loss': 4.673685638904572}
{'R_grad_norm': 1.1880623161792756, 'training_loss': 4.662219398021698}
{'R_grad_norm': 1.187446159720421, 'training_loss': 4.660013484954834}
{'R_grad_norm': 1.1851498413085937, 'training_loss': 4.659591038227081}
{'R_grad_norm': 1.1856551933288575, 'training_loss': 4.645575337409973}
{'R_grad_norm': 1.1903142517805099, 'training_loss': 4.667529997825622}
{'R_grad_norm': 1.1856754344701768, 'training_loss': 4.651736996173859}
{'R_grad_norm': 1.1841203051805496, 'training_loss': 4.648813121318817}
eval result tensor([5.67804, 6.56010, 7.02413, 4.81480, 4.11301, 3.39346, 4.02364, 4.53014,
        3.84683, 4.42651, 4.02089, 5.19215, 4.99114, 4.88435, 3.81954, 4.91543,
        4.20237, 3.98145, 5.08427, 3.85486, 4.61675], device='cuda:0')
computing merge metric
