{'R_grad_norm': 1.0742009681463243, 'training_loss': 6.918238229751587}
normed mi [((0, 5), 0.13071049749851227), ((9, 20), 0.12952251732349396), ((5, 9), 0.12822924554347992), ((0, 9), 0.12482619285583496), ((5, 6), 0.12254032492637634), ((5, 20), 0.12218870222568512), ((6, 7), 0.11983498185873032), ((5, 7), 0.11950916796922684), ((0, 20), 0.11859510838985443), ((0, 6), 0.11838184297084808), ((7, 9), 0.11803710460662842), ((6, 9), 0.11664745956659317), ((9, 16), 0.11476399749517441), ((7, 20), 0.1138782724738121), ((7, 16), 0.11379546672105789), ((0, 7), 0.11361147463321686), ((6, 20), 0.11164888739585876), ((16, 20), 0.1112372949719429), ((5, 16), 0.10958035290241241), ((9, 19), 0.10855644941329956), ((6, 16), 0.10852447897195816), ((19, 20), 0.10782068967819214), ((16, 19), 0.10489221662282944), ((0, 16), 0.10433600842952728), ((12, 20), 0.10191002488136292), ((7, 19), 0.10162551701068878), ((7, 22), 0.1008787602186203), ((9, 12), 0.09942198544740677), ((12, 19), 0.09920746833086014), ((16, 22), 0.09900058805942535), ((9, 22), 0.09878318756818771), ((5, 19), 0.0984281674027443), ((20, 22), 0.09708154201507568), ((6, 19), 0.09619130939245224), ((19, 22), 0.09437176585197449), ((12, 16), 0.09386962652206421), ((0, 19), 0.09304288774728775), ((6, 22), 0.09272599220275879), ((5, 22), 0.09099069982767105), ((0, 4), 0.0900806114077568), ((7, 12), 0.08863047510385513), ((10, 16), 0.0866592675447464), ((4, 5), 0.08618498593568802), ((5, 12), 0.08579153567552567), ((12, 22), 0.08550616353750229), ((7, 10), 0.08506369590759277), ((0, 22), 0.08493797481060028), ((10, 20), 0.08470147848129272), ((10, 19), 0.08458785712718964), ((9, 10), 0.08369185030460358), ((4, 9), 0.08359827846288681), ((10, 22), 0.08309705555438995), ((6, 12), 0.08156599849462509), ((10, 12), 0.08129332959651947), ((4, 20), 0.08073879778385162), ((0, 12), 0.0800480917096138), ((1, 22), 0.07737887650728226), ((12, 21), 0.07710079103708267), ((3, 12), 0.07690389454364777), ((6, 10), 0.07635814696550369), ((16, 18), 0.07499390840530396), ((1, 7), 0.0749092698097229), ((5, 10), 0.07399553805589676), ((3, 19), 0.07388753443956375), ((1, 16), 0.07213155180215836), ((3, 16), 0.07128170877695084), ((3, 22), 0.07123583555221558), ((18, 19), 0.07098248600959778), ((10, 18), 0.07035034149885178), ((7, 18), 0.07030773907899857), ((18, 22), 0.07030024379491806), ((9, 21), 0.06996220350265503), ((20, 21), 0.06932294368743896), ((19, 21), 0.069187231361866), ((12, 18), 0.06900844722986221), ((0, 10), 0.06868978589773178), ((16, 21), 0.06854083389043808), ((3, 20), 0.06806381791830063), ((16, 17), 0.06787075102329254), ((1, 10), 0.06766518205404282), ((1, 6), 0.06757548451423645), ((3, 9), 0.06710069626569748), ((1, 19), 0.06679876893758774), ((3, 7), 0.06641332805156708), ((9, 18), 0.06622893363237381), ((17, 19), 0.0659121423959732), ((3, 10), 0.06555718928575516), ((18, 20), 0.06553631275892258), ((1, 9), 0.06536853313446045), ((4, 6), 0.06501702964305878), ((12, 14), 0.06391435116529465), ((3, 18), 0.06342577934265137), ((1, 18), 0.06332099437713623), ((1, 20), 0.06300180405378342), ((7, 17), 0.06293992698192596), ((9, 17), 0.06282352656126022), ((6, 18), 0.06224972754716873), ((1, 5), 0.06215136498212814), ((17, 22), 0.061884742230176926), ((1, 12), 0.06180575117468834), ((7, 21), 0.06067080795764923), ((1, 3), 0.06041159853339195), ((17, 20), 0.06013794243335724), ((5, 21), 0.059835921972990036), ((14, 23), 0.05958712473511696), ((11, 12), 0.05950983986258507), ((12, 17), 0.05947914347052574), ((5, 18), 0.059380922466516495), ((9, 11), 0.0588345006108284), ((11, 19), 0.05876541882753372), ((3, 6), 0.058647520840168), ((11, 20), 0.058607637882232666), ((3, 5), 0.05765337496995926), ((12, 23), 0.05752810463309288), ((5, 17), 0.057522762566804886), ((11, 16), 0.0575062595307827), ((3, 14), 0.05726141855120659), ((6, 17), 0.05715038627386093), ((4, 7), 0.05697214603424072), ((0, 1), 0.05668177083134651), ((21, 22), 0.056626200675964355), ((14, 18), 0.05636646971106529), ((14, 19), 0.05636417120695114), ((0, 21), 0.05630025267601013), ((10, 17), 0.05594101920723915), ((10, 21), 0.055816393345594406), ((6, 21), 0.055764373391866684), ((17, 18), 0.05570796877145767), ((4, 16), 0.055195197463035583), ((7, 11), 0.055141448974609375), ((3, 21), 0.05462953448295593), ((18, 21), 0.05448820814490318), ((18, 23), 0.054403066635131836), ((0, 18), 0.05436323583126068), ((1, 14), 0.05430988222360611), ((14, 22), 0.05414321646094322), ((16, 23), 0.05404648184776306), ((4, 19), 0.05386253818869591), ((14, 16), 0.053562719374895096), ((5, 11), 0.053401753306388855), ((3, 17), 0.05336922034621239), ((0, 17), 0.053341206163167953), ((17, 21), 0.05327768623828888), ((19, 23), 0.05325941741466522), ((10, 14), 0.05324271693825722), ((1, 17), 0.05318364500999451), ((3, 23), 0.05289492383599281), ((0, 3), 0.05281241610646248), ((11, 22), 0.052504584193229675), ((8, 18), 0.052416495978832245), ((22, 23), 0.052264489233493805), ((1, 23), 0.05156779661774635), ((6, 11), 0.05144073814153671), ((0, 11), 0.05030705779790878), ((7, 23), 0.049775026738643646), ((10, 23), 0.04959077388048172), ((14, 20), 0.04872836545109749), ((10, 11), 0.04800501838326454), ((11, 21), 0.04774942621588707), ((7, 14), 0.04773930460214615), ((9, 14), 0.047409433871507645), ((9, 23), 0.046439919620752335), ((4, 12), 0.04615618288516998), ((3, 11), 0.04560285806655884), ((3, 8), 0.04555201902985573), ((20, 23), 0.04539436846971512), ((6, 23), 0.04518873244524002), ((1, 8), 0.04514417052268982), ((14, 17), 0.044611044228076935), ((8, 10), 0.04410112276673317), ((14, 21), 0.04382193088531494), ((8, 22), 0.04375952109694481), ((1, 21), 0.043554868549108505), ((11, 18), 0.04323744773864746), ((8, 16), 0.043024174869060516), ((8, 14), 0.04241061955690384), ((5, 23), 0.042113542556762695), ((8, 19), 0.04210630804300308), ((4, 22), 0.04146253317594528), ((6, 14), 0.041209425777196884), ((8, 12), 0.04107482731342316), ((8, 23), 0.04044448211789131), ((7, 8), 0.04039737582206726), ((17, 23), 0.040145110338926315), ((11, 17), 0.03961121663451195), ((5, 14), 0.039373621344566345), ((21, 23), 0.03935414180159569), ((0, 23), 0.03831188753247261), ((1, 11), 0.037414662539958954), ((8, 17), 0.0374075248837471), ((4, 13), 0.03660750761628151), ((8, 9), 0.03615647181868553), ((8, 21), 0.03595198690891266), ((0, 14), 0.03593991696834564), ((8, 20), 0.03582330048084259), ((6, 8), 0.03540300577878952), ((11, 14), 0.03377731516957283), ((4, 10), 0.03367144241929054), ((11, 23), 0.033546965569257736), ((5, 8), 0.03235264867544174), ((2, 15), 0.03222327306866646), ((4, 11), 0.03148138150572777), ((4, 21), 0.03071371652185917), ((0, 8), 0.029801493510603905), ((8, 11), 0.028599610552191734), ((0, 13), 0.02791748009622097), ((5, 13), 0.026503585278987885), ((13, 20), 0.025904417037963867), ((9, 13), 0.0253846924751997), ((13, 15), 0.024756819009780884), ((3, 4), 0.02428145334124565), ((4, 18), 0.02412346564233303), ((4, 15), 0.023054974153637886), ((4, 17), 0.02195732109248638), ((1, 4), 0.020337900146842003), ((2, 9), 0.019205663353204727), ((2, 20), 0.01893395185470581), ((0, 15), 0.018913311883807182), ((2, 21), 0.018880393356084824), ((12, 13), 0.018552005290985107), ((6, 13), 0.018551092594861984), ((2, 12), 0.018343966454267502), ((5, 15), 0.018184805288910866), ((15, 20), 0.018085669726133347), ((2, 19), 0.01770862005650997), ((2, 5), 0.017463359981775284), ((9, 15), 0.01737714745104313), ((4, 23), 0.01734599657356739), ((2, 16), 0.016962498426437378), ((0, 2), 0.016638193279504776), ((2, 11), 0.016628138720989227), ((7, 13), 0.01653246022760868), ((13, 19), 0.015946878120303154), ((13, 16), 0.015553062781691551), ((2, 7), 0.015353413298726082), ((2, 17), 0.014876826666295528), ((6, 15), 0.014396273531019688), ((2, 6), 0.014021998271346092), ((2, 13), 0.013943214900791645), ((4, 14), 0.013896942138671875), ((2, 22), 0.013688434846699238), ((2, 10), 0.013573631644248962), ((12, 15), 0.013433624990284443), ((2, 3), 0.013254715129733086), ((2, 18), 0.013237610459327698), ((4, 8), 0.013236064463853836), ((7, 15), 0.013053936883807182), ((15, 19), 0.012326824478805065), ((15, 16), 0.012179840356111526), ((13, 22), 0.011991992592811584), ((13, 21), 0.011896735988557339), ((2, 4), 0.011740506626665592), ((11, 13), 0.01155238226056099), ((2, 8), 0.011489332653582096), ((11, 15), 0.011037981137633324), ((10, 13), 0.010876082815229893), ((1, 2), 0.010442969389259815), ((15, 22), 0.010391623713076115), ((2, 23), 0.010110033676028252), ((15, 21), 0.009582910686731339), ((2, 14), 0.009577041491866112), ((10, 15), 0.009365183301270008), ((3, 13), 0.009293393231928349), ((13, 18), 0.008159326389431953), ((3, 15), 0.008039071224629879), ((15, 18), 0.007562244776636362), ((13, 17), 0.007376911584287882), ((13, 23), 0.00732513889670372), ((1, 13), 0.006863591726869345), ((15, 17), 0.006838006433099508), ((1, 15), 0.006648701149970293), ((15, 23), 0.006596177816390991), ((13, 14), 0.005632269196212292), ((14, 15), 0.005252156872302294), ((8, 15), 0.004954822827130556), ((8, 13), 0.0047246175818145275)]
******* after merging (0.04): [((0, 5), 64), ((9, 20), 64), ((6, 7), 64), ((1,), 32), ((2,), 32), ((3,), 32), ((4,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((17,), 32), ((18,), 32), ((19,), 32), ((21,), 32), ((22,), 32), ((23,), 32)]
{'R_grad_norm': 1.358801744580269, 'training_loss': 5.794357900619507}
{'R_grad_norm': 1.361778666973114, 'training_loss': 5.804727694988251}
{'R_grad_norm': 1.3612844026088715, 'training_loss': 5.799955170154572}
{'R_grad_norm': 1.3623414021730422, 'training_loss': 5.799624743461609}
{'R_grad_norm': 1.3597940748929978, 'training_loss': 5.780756800174713}
{'R_grad_norm': 1.3649521243572236, 'training_loss': 5.807293031215668}
{'R_grad_norm': 1.3610682481527328, 'training_loss': 5.7825578022003175}
{'R_grad_norm': 1.3607488930225373, 'training_loss': 5.778873474597931}
{'R_grad_norm': 1.3585547268390656, 'training_loss': 5.757433485984802}
{'R_grad_norm': 1.362075212597847, 'training_loss': 5.773209202289581}
{'R_grad_norm': 1.3551768159866333, 'training_loss': 5.752207856178284}
{'R_grad_norm': 1.3568875783681869, 'training_loss': 5.76048501253128}
{'R_grad_norm': 1.3530429941415787, 'training_loss': 5.752804167270661}
{'R_grad_norm': 1.3504011422395705, 'training_loss': 5.733454546928406}
{'R_grad_norm': 1.3497153043746948, 'training_loss': 5.727222788333893}
{'R_grad_norm': 1.3533257067203521, 'training_loss': 5.745300710201263}
{'R_grad_norm': 1.351376758813858, 'training_loss': 5.738014416694641}
{'R_grad_norm': 1.3486183428764342, 'training_loss': 5.733125879764557}
{'R_grad_norm': 1.3498909240961074, 'training_loss': 5.730449643135071}
{'R_grad_norm': 1.349292608499527, 'training_loss': 5.731420683860779}
{'R_grad_norm': 1.3468944835662842, 'training_loss': 5.714898331165314}
{'R_grad_norm': 1.3472888851165772, 'training_loss': 5.717433075904847}
{'R_grad_norm': 1.3483327466249466, 'training_loss': 5.729638760089874}
{'R_grad_norm': 1.346806788444519, 'training_loss': 5.720991675853729}
{'R_grad_norm': 1.34615627348423, 'training_loss': 5.72228773355484}
{'R_grad_norm': 1.342561168074608, 'training_loss': 5.709988152980804}
{'R_grad_norm': 1.3433595150709152, 'training_loss': 5.713122272491455}
{'R_grad_norm': 1.3436625534296036, 'training_loss': 5.718107163906097}
{'R_grad_norm': 1.3412287354469299, 'training_loss': 5.712977170944214}
{'R_grad_norm': 1.345450593829155, 'training_loss': 5.721623430252075}
{'R_grad_norm': 1.3458869075775146, 'training_loss': 5.710614552497864}
{'R_grad_norm': 1.3407780420780182, 'training_loss': 5.695270271301269}
{'R_grad_norm': 1.339111201763153, 'training_loss': 5.693460042476654}
{'R_grad_norm': 1.3451894217729568, 'training_loss': 5.721643555164337}
{'R_grad_norm': 1.3424829441308974, 'training_loss': 5.708487198352814}
{'R_grad_norm': 1.3410841339826585, 'training_loss': 5.700963711738586}
{'R_grad_norm': 1.3391546994447707, 'training_loss': 5.69128482580185}
{'R_grad_norm': 1.3348801720142365, 'training_loss': 5.671131784915924}
{'R_grad_norm': 1.3414339065551757, 'training_loss': 5.712832715511322}
{'R_grad_norm': 1.3346577453613282, 'training_loss': 5.691373515129089}
eval result tensor([6.57493, 7.83379, 7.76047, 4.82440, 6.06584, 5.16980, 4.49100, 5.68106,
        4.83379, 5.38839, 5.46644, 6.30830, 5.84786, 5.83568, 4.67088, 5.54932,
        5.40760, 4.73792, 6.31151, 4.52572, 5.99166], device='cuda:0')
computing merge metric
normed mi [((14, 17), 0.09727124869823456), ((10, 17), 0.09496314823627472), ((14, 19), 0.09123940020799637), ((10, 14), 0.09008587896823883), ((17, 19), 0.08763215690851212), ((10, 19), 0.0825032889842987), ((8, 14), 0.08151065558195114), ((1, 14), 0.07965639730294545), ((8, 17), 0.07775841653347015), ((8, 10), 0.07773543894290924), ((8, 19), 0.07743760943412781), ((10, 18), 0.07551339268684387), ((1, 17), 0.07523619135220845), ((2, 14), 0.07504946986834209), ((14, 16), 0.07296122610569), ((1, 10), 0.07199814418951671), ((0, 14), 0.0707812209924062), ((1, 19), 0.06978285312652588), ((5, 10), 0.0691506639122963), ((5, 19), 0.06785456091165543), ((8, 16), 0.06738357990980148), ((17, 18), 0.0672227144241333), ((16, 17), 0.06692726910114288), ((14, 15), 0.06649193912744522), ((10, 20), 0.06618013232946396), ((2, 17), 0.06579973797003429), ((5, 17), 0.06566821038722992), ((3, 19), 0.06559887528419495), ((0, 17), 0.06543760001659393), ((14, 18), 0.0654272511601448), ((10, 16), 0.06540851294994354), ((2, 19), 0.06525551279385884), ((5, 14), 0.06519054621458054), ((0, 1), 0.0650467723608017), ((16, 19), 0.0645352229475975), ((15, 17), 0.06419634073972702), ((1, 2), 0.06376814097166061), ((3, 14), 0.0634981319308281), ((5, 8), 0.06196887046098709), ((1, 8), 0.06189475953578949), ((5, 16), 0.0615847110748291), ((0, 2), 0.06064607575535774), ((3, 8), 0.06018683686852455), ((10, 12), 0.05982595309615135), ((2, 10), 0.05909664432207743), ((0, 19), 0.058666164676348366), ((3, 5), 0.058502305299043655), ((0, 6), 0.058281908432642617), ((15, 19), 0.05802763253450394), ((0, 10), 0.05771865944067637), ((14, 20), 0.05763446167111397), ((2, 8), 0.05746156473954519), ((10, 15), 0.057436782866716385), ((3, 17), 0.05739657208323479), ((3, 16), 0.057350464165210724), ((17, 20), 0.05703190714120865), ((7, 16), 0.05585984140634537), ((5, 12), 0.05557560175657272), ((15, 16), 0.0551849827170372), ((12, 20), 0.055018968880176544), ((3, 10), 0.05461783707141876), ((16, 18), 0.054529353976249695), ((8, 15), 0.05420021340250969), ((18, 19), 0.05382134020328522), ((15, 18), 0.05367334187030792), ((12, 16), 0.05340896546840668), ((8, 18), 0.053321365267038345), ((6, 17), 0.053298190236091614), ((16, 20), 0.05281277373433113), ((5, 20), 0.05187920480966568), ((1, 16), 0.051769291361172996), ((6, 14), 0.05171031504869461), ((19, 20), 0.051270876079797745), ((12, 17), 0.05118377134203911), ((3, 12), 0.05118181183934212), ((1, 18), 0.05082163214683533), ((12, 14), 0.050505902618169785), ((8, 12), 0.05013687163591385), ((8, 20), 0.04976605623960495), ((5, 15), 0.04965412989258766), ((2, 16), 0.04958353439966837), ((5, 18), 0.049358710646629333), ((12, 19), 0.049302976578474045), ((1, 5), 0.04897059500217438), ((1, 15), 0.04860302805900574), ((3, 15), 0.048537082970142365), ((9, 10), 0.04846333712339401), ((0, 8), 0.04825801650683085), ((2, 3), 0.04796953499317169), ((9, 17), 0.04742973670363426), ((5, 7), 0.04640091210603714), ((1, 3), 0.04583291709423065), ((3, 20), 0.045630987733602524), ((1, 6), 0.04495939612388611), ((2, 15), 0.0446309099594752), ((9, 14), 0.04451991990208626), ((2, 5), 0.044500177105267845), ((6, 19), 0.04343724250793457), ((6, 10), 0.04329853132367134), ((18, 20), 0.04325562343001366), ((7, 12), 0.04316580295562744), ((7, 14), 0.042760804295539856), ((15, 20), 0.04275863245129585), ((3, 7), 0.04267679527401924), ((12, 18), 0.04258088394999504), ((7, 8), 0.04243839159607887), ((6, 9), 0.04189905896782875), ((12, 15), 0.0415562242269516), ((2, 18), 0.0409063845872879), ((7, 10), 0.04077206552028656), ((0, 16), 0.04054011901219686), ((3, 18), 0.04050238057971001), ((7, 17), 0.040445439517498016), ((0, 18), 0.040373298029104866), ((0, 15), 0.039960771799087524), ((1, 20), 0.03978333373864492), ((9, 19), 0.03918083757162094), ((7, 19), 0.0388621985912323), ((0, 9), 0.038139864802360535), ((0, 3), 0.03760173420111338), ((2, 20), 0.03740839660167694), ((7, 20), 0.037182968109846115), ((1, 9), 0.036987374226252236), ((1, 12), 0.03693728645642599), ((7, 18), 0.03678867965936661), ((7, 15), 0.036638639867305756), ((6, 11), 0.036061182618141174), ((0, 5), 0.03554720183213552), ((9, 18), 0.0339546799659729), ((8, 9), 0.03297991305589676), ((2, 6), 0.03273337831099828), ((6, 13), 0.03263479098677635), ((6, 8), 0.032374124974012375), ((2, 12), 0.031935671965281166), ((11, 13), 0.031822819262742996), ((0, 20), 0.03164668629566828), ((1, 7), 0.030083114902178448), ((2, 9), 0.029434623817602795), ((2, 7), 0.02919247994820277), ((9, 16), 0.027140898630023003), ((6, 18), 0.026899639517068863), ((5, 9), 0.02636628784239292), ((9, 13), 0.026052121073007584), ((9, 15), 0.02522982284426689), ((9, 20), 0.02520201914012432), ((0, 12), 0.025152611235777538), ((6, 16), 0.023853374645113945), ((6, 15), 0.023108307272195816), ((0, 7), 0.02271736164887746), ((10, 13), 0.022696182131767273), ((5, 6), 0.02112431451678276), ((10, 11), 0.020774835720658302), ((0, 13), 0.020689887305100758), ((13, 17), 0.02060028538107872), ((3, 9), 0.02009403333067894), ((9, 11), 0.02004867047071457), ((6, 20), 0.019776085391640663), ((0, 11), 0.019500143826007843), ((4, 13), 0.01932738721370697), ((13, 14), 0.018690062686800957), ((3, 6), 0.018574858084321022), ((11, 17), 0.018136819824576378), ((13, 19), 0.017095020040869713), ((9, 12), 0.017018508166074753), ((4, 11), 0.016942331567406654), ((1, 13), 0.016775552183389664), ((11, 14), 0.016331179067492485), ((4, 9), 0.016275454312562943), ((4, 10), 0.015512481331825256), ((4, 18), 0.015364858321845531), ((7, 9), 0.015211421065032482), ((1, 11), 0.014615558087825775), ((4, 14), 0.014270000159740448), ((4, 17), 0.01426481083035469), ((11, 19), 0.013773683458566666), ((8, 13), 0.013689006678760052), ((13, 18), 0.013665699400007725), ((6, 12), 0.0127872908487916), ((6, 7), 0.012721573933959007), ((2, 13), 0.012675657868385315), ((11, 18), 0.012164444662630558), ((4, 15), 0.011989814229309559), ((4, 19), 0.01172832865267992), ((4, 16), 0.011451584286987782), ((4, 8), 0.011354769580066204), ((8, 11), 0.011293348856270313), ((1, 4), 0.011237765351931253), ((0, 4), 0.011235322803258896), ((13, 16), 0.010890026576817036), ((4, 6), 0.010719064623117447), ((13, 20), 0.010694866999983788), ((5, 13), 0.010609963908791542), ((2, 11), 0.010538755605618158), ((4, 7), 0.010321165435016155), ((4, 5), 0.009709877893328667), ((13, 15), 0.009627127088606358), ((11, 20), 0.009469988755881786), ((2, 4), 0.009047044441103935), ((4, 20), 0.009001980535686016), ((11, 16), 0.00887768343091011), ((3, 13), 0.008328365162014961), ((3, 4), 0.00823280867189169), ((5, 11), 0.008230595849454403), ((11, 15), 0.007837667129933834), ((4, 12), 0.007235920988023281), ((3, 11), 0.006626747082918882), ((7, 13), 0.006296517793089151), ((12, 13), 0.00616027507930994), ((11, 12), 0.00536205293610692), ((7, 11), 0.004993777722120285)]
