{'R_grad_norm': 1.7787193304300308, 'training_loss': 12.470222311019898}
{'R_grad_norm': 1.8604499638080596, 'training_loss': 10.702910194396972}
{'R_grad_norm': 1.8597945922613144, 'training_loss': 10.66717634677887}
{'R_grad_norm': 1.8562380599975585, 'training_loss': 10.64182631969452}
{'R_grad_norm': 1.853939307332039, 'training_loss': 10.641290006637574}
{'R_grad_norm': 1.8500743466615677, 'training_loss': 10.579237389564515}
{'R_grad_norm': 1.8545364236831665, 'training_loss': 10.613636498451234}
{'R_grad_norm': 1.8552903878688811, 'training_loss': 10.59130428791046}
{'R_grad_norm': 1.8495297688245773, 'training_loss': 10.563499336242677}
{'R_grad_norm': 1.8471900629997253, 'training_loss': 10.54960319519043}
{'R_grad_norm': 1.8483950835466385, 'training_loss': 10.564499402046204}
{'R_grad_norm': 1.8494776636362076, 'training_loss': 10.543550715446472}
{'R_grad_norm': 1.8456121790409088, 'training_loss': 10.497916479110717}
{'R_grad_norm': 1.8443292462825776, 'training_loss': 10.521550388336182}
{'R_grad_norm': 1.8403556835651398, 'training_loss': 10.480784487724303}
{'R_grad_norm': 1.8399926710128784, 'training_loss': 10.45789535522461}
{'R_grad_norm': 1.8424588024616242, 'training_loss': 10.476000003814697}
{'R_grad_norm': 1.8421322494745254, 'training_loss': 10.466056318283082}
{'R_grad_norm': 1.8431091302633285, 'training_loss': 10.484547142982484}
{'R_grad_norm': 1.8381456142663957, 'training_loss': 10.432713313102722}
{'R_grad_norm': 1.8380538874864578, 'training_loss': 10.440657620429993}
{'R_grad_norm': 1.8317925894260407, 'training_loss': 10.38646746635437}
{'R_grad_norm': 1.8385295629501344, 'training_loss': 10.423453450202942}
{'R_grad_norm': 1.8352346235513688, 'training_loss': 10.399868955612183}
{'R_grad_norm': 1.8334150528907776, 'training_loss': 10.394522895812988}
{'R_grad_norm': 1.8353276735544204, 'training_loss': 10.408800511360168}
{'R_grad_norm': 1.8269954186677932, 'training_loss': 10.356992616653443}
{'R_grad_norm': 1.830217712521553, 'training_loss': 10.367168011665344}
{'R_grad_norm': 1.8306252950429915, 'training_loss': 10.366006622314453}
{'R_grad_norm': 1.8325413197278977, 'training_loss': 10.388182888031006}
{'R_grad_norm': 1.8307306963205336, 'training_loss': 10.344140591621398}
{'R_grad_norm': 1.823628135919571, 'training_loss': 10.322611756324768}
{'R_grad_norm': 1.8300498509407044, 'training_loss': 10.373282022476197}
{'R_grad_norm': 1.8260667943954467, 'training_loss': 10.329837279319763}
{'R_grad_norm': 1.8231895333528518, 'training_loss': 10.309048652648926}
{'R_grad_norm': 1.8250659877061843, 'training_loss': 10.320568652153016}
{'R_grad_norm': 1.8204839038848877, 'training_loss': 10.295277581214904}
{'R_grad_norm': 1.8233482098579408, 'training_loss': 10.294692378044129}
{'R_grad_norm': 1.823391973376274, 'training_loss': 10.308766770362855}
{'R_grad_norm': 1.8204662418365478, 'training_loss': 10.295003786087037}
{'R_grad_norm': 1.826878940463066, 'training_loss': 10.327494277954102}
{'R_grad_norm': 1.8224183464050292, 'training_loss': 10.311162185668945}
{'R_grad_norm': 1.8160631686449051, 'training_loss': 10.253500247001648}
{'R_grad_norm': 1.821724492907524, 'training_loss': 10.280319828987121}
{'R_grad_norm': 1.8191937398910523, 'training_loss': 10.286888275146485}
{'R_grad_norm': 1.8155839973688126, 'training_loss': 10.256589922904968}
{'R_grad_norm': 1.8173762381076812, 'training_loss': 10.264842963218689}
{'R_grad_norm': 1.8167550671100616, 'training_loss': 10.28866099357605}
{'R_grad_norm': 1.813789781332016, 'training_loss': 10.245300555229187}
{'R_grad_norm': 1.811364695429802, 'training_loss': 10.219180607795716}
{'R_grad_norm': 1.818168315887451, 'training_loss': 10.282627143859862}
{'R_grad_norm': 1.8148423862457275, 'training_loss': 10.254900913238526}
{'R_grad_norm': 1.8104089295864105, 'training_loss': 10.221499667167663}
{'R_grad_norm': 1.8104968446493148, 'training_loss': 10.213895063400269}
{'R_grad_norm': 1.8156008571386337, 'training_loss': 10.253713755607604}
{'R_grad_norm': 1.8146139395236969, 'training_loss': 10.249469518661499}
{'R_grad_norm': 1.8080422115325927, 'training_loss': 10.214364261627198}
{'R_grad_norm': 1.8086901223659515, 'training_loss': 10.220092477798461}
{'R_grad_norm': 1.8118366241455077, 'training_loss': 10.23139723777771}
{'R_grad_norm': 1.8050925099849702, 'training_loss': 10.192004461288452}
{'R_grad_norm': 1.804415819644928, 'training_loss': 10.200963468551636}
{'R_grad_norm': 1.808316730260849, 'training_loss': 10.221397271156311}
{'R_grad_norm': 1.808350558280945, 'training_loss': 10.21585000038147}
{'R_grad_norm': 1.8108632457256317, 'training_loss': 10.221969094276428}
{'R_grad_norm': 1.8027723747491837, 'training_loss': 10.17185929775238}
{'R_grad_norm': 1.8089173501729965, 'training_loss': 10.197463564872741}
{'R_grad_norm': 1.803275557756424, 'training_loss': 10.162195901870728}
{'R_grad_norm': 1.8028605031967162, 'training_loss': 10.176111416816711}
{'R_grad_norm': 1.802693892121315, 'training_loss': 10.18611976146698}
{'R_grad_norm': 1.7985684442520142, 'training_loss': 10.137840332984924}
eval result tensor([ 9.24287, 10.47673, 10.06148, 10.52944,  8.52239, 10.57987, 10.86500,
         9.98633, 10.48881,  9.33385,  9.20359, 10.28308, 10.64780, 11.24728,
        11.68428, 10.32094, 10.01303,  7.87050, 10.96842, 10.46113,  7.44909,
        12.18553, 10.14807, 11.24075], device='cuda:0')
computing merge metric
normed mi [((17, 20), 0.10813798010349274), ((9, 20), 0.09895976632833481), ((9, 12), 0.091107077896595), ((0, 20), 0.08965015411376953), ((9, 17), 0.08872676640748978), ((12, 20), 0.08716325461864471), ((0, 9), 0.08558473736047745), ((4, 20), 0.08307921141386032), ((0, 17), 0.08256470412015915), ((12, 22), 0.07906267046928406), ((9, 22), 0.07847334444522858), ((0, 12), 0.07568918913602829), ((12, 17), 0.07423482835292816), ((5, 22), 0.07379616051912308), ((3, 9), 0.0734245553612709), ((4, 17), 0.0724422037601471), ((4, 9), 0.07234939187765121), ((9, 19), 0.07182234525680542), ((20, 22), 0.07176079601049423), ((3, 12), 0.07175450772047043), ((10, 20), 0.0712914913892746), ((19, 22), 0.07066222280263901), ((12, 19), 0.06946689635515213), ((0, 22), 0.06916642189025879), ((4, 12), 0.06908894330263138), ((5, 12), 0.0690840631723404), ((0, 3), 0.06820465624332428), ((3, 22), 0.06789683550596237), ((5, 9), 0.06682748347520828), ((3, 20), 0.06607300788164139), ((10, 17), 0.06606332212686539), ((9, 10), 0.06544620543718338), ((19, 20), 0.06532738357782364), ((0, 10), 0.06496336311101913), ((17, 22), 0.0626545175909996), ((9, 16), 0.06248932331800461), ((5, 19), 0.062366340309381485), ((0, 16), 0.062284667044878006), ((0, 4), 0.06203548610210419), ((3, 5), 0.0619998574256897), ((0, 19), 0.06139931082725525), ((7, 10), 0.06131322309374809), ((7, 20), 0.060437530279159546), ((3, 17), 0.06007014960050583), ((16, 22), 0.060048386454582214), ((3, 19), 0.0598391555249691), ((12, 16), 0.059266429394483566), ((16, 21), 0.058676350861787796), ((10, 16), 0.058391544967889786), ((12, 21), 0.057942941784858704), ((3, 16), 0.0577114038169384), ((21, 23), 0.057658419013023376), ((17, 19), 0.057512953877449036), ((16, 20), 0.05735495314002037), ((0, 5), 0.05729137361049652), ((3, 10), 0.057039812207221985), ((7, 9), 0.056956272572278976), ((0, 7), 0.05695086717605591), ((10, 22), 0.05683451518416405), ((5, 20), 0.056584689766168594), ((5, 16), 0.05603329837322235), ((0, 21), 0.05578644946217537), ((16, 19), 0.05574746057391167), ((7, 16), 0.055299289524555206), ((10, 12), 0.05504468455910683), ((7, 17), 0.05488341674208641), ((10, 19), 0.05461897328495979), ((4, 22), 0.054217882454395294), ((9, 23), 0.0538017675280571), ((12, 23), 0.05364476516842842), ((9, 21), 0.05339396744966507), ((11, 22), 0.05336293578147888), ((9, 11), 0.05324053764343262), ((11, 19), 0.05320142209529877), ((1, 16), 0.05319011211395264), ((3, 23), 0.05315570533275604), ((3, 21), 0.05298767611384392), ((16, 17), 0.05293511226773262), ((1, 10), 0.05292887985706329), ((0, 23), 0.05271574854850769), ((10, 21), 0.0525955855846405), ((1, 7), 0.0524635836482048), ((7, 22), 0.05212604999542236), ((18, 21), 0.05133279040455818), ((20, 21), 0.051130276173353195), ((3, 11), 0.05106884241104126), ((3, 7), 0.05105605348944664), ((11, 16), 0.05075572058558464), ((10, 11), 0.05075389891862869), ((7, 19), 0.05046602711081505), ((5, 11), 0.05041125789284706), ((1, 22), 0.05037769302725792), ((6, 7), 0.05011846870183945), ((5, 17), 0.050117433071136475), ((5, 10), 0.05007081851363182), ((22, 23), 0.04979002848267555), ((19, 21), 0.04963017255067825), ((0, 11), 0.0495893619954586), ((1, 3), 0.049417369067668915), ((1, 19), 0.04931462183594704), ((7, 21), 0.04911203309893608), ((4, 19), 0.04910498857498169), ((7, 11), 0.049065668135881424), ((6, 18), 0.04898383095860481), ((21, 22), 0.04884660616517067), ((16, 23), 0.048796553164720535), ((1, 9), 0.04865621030330658), ((7, 18), 0.048381734639406204), ((11, 20), 0.048374127596616745), ((6, 14), 0.04836936295032501), ((7, 12), 0.048355549573898315), ((14, 21), 0.048207201063632965), ((14, 18), 0.04793613776564598), ((1, 11), 0.0478300042450428), ((20, 23), 0.0477936826646328), ((1, 5), 0.04766874387860298), ((11, 12), 0.047526683658361435), ((3, 4), 0.047270238399505615), ((6, 10), 0.0472114272415638), ((17, 21), 0.047013409435749054), ((7, 14), 0.046866390854120255), ((14, 16), 0.04678810387849808), ((19, 23), 0.04675864055752754), ((5, 21), 0.04665163531899452), ((5, 7), 0.046572912484407425), ((16, 18), 0.046445924788713455), ((3, 14), 0.04627997428178787), ((0, 1), 0.046165674924850464), ((1, 6), 0.046101439744234085), ((1, 14), 0.0460515171289444), ((10, 18), 0.04595724120736122), ((1, 8), 0.04583929479122162), ((8, 16), 0.04560719430446625), ((6, 16), 0.04549206793308258), ((10, 23), 0.04540419578552246), ((5, 23), 0.045373834669589996), ((14, 23), 0.045045699924230576), ((4, 5), 0.04504498466849327), ((8, 14), 0.04501166567206383), ((7, 23), 0.0448090024292469), ((10, 14), 0.04472998157143593), ((1, 18), 0.04459569975733757), ((7, 8), 0.04455320164561272), ((18, 23), 0.044505774974823), ((11, 17), 0.04443885385990143), ((17, 23), 0.044066790491342545), ((9, 14), 0.04405577480792999), ((14, 22), 0.043850988149642944), ((6, 8), 0.04371953383088112), ((8, 18), 0.0436357744038105), ((1, 20), 0.04341956973075867), ((12, 14), 0.043276455253362656), ((5, 14), 0.043228816241025925), ((6, 21), 0.043219856917858124), ((1, 21), 0.04319002106785774), ((8, 10), 0.042737238109111786), ((0, 14), 0.04244164377450943), ((1, 12), 0.04239537566900253), ((6, 9), 0.04225316271185875), ((4, 10), 0.04210695996880531), ((8, 21), 0.04210548475384712), ((11, 21), 0.04183248057961464), ((0, 6), 0.04176900163292885), ((3, 6), 0.04143775254487991), ((6, 23), 0.04136281833052635), ((3, 18), 0.041299447417259216), ((0, 18), 0.041250601410865784), ((9, 18), 0.04107436537742615), ((1, 23), 0.041065316647291183), ((1, 17), 0.040782298892736435), ((11, 23), 0.04059221222996712), ((6, 22), 0.040554650127887726), ((6, 20), 0.03998939320445061), ((6, 11), 0.039966192096471786), ((11, 14), 0.03957070782780647), ((14, 19), 0.039365775883197784), ((3, 8), 0.03925453498959541), ((4, 16), 0.03923613578081131), ((18, 22), 0.03920430317521095), ((11, 18), 0.03909730911254883), ((8, 22), 0.038851696997880936), ((5, 8), 0.038844380527734756), ((18, 20), 0.038826834410429), ((8, 11), 0.03860185667872429), ((6, 19), 0.03844309598207474), ((5, 6), 0.03840671852231026), ((12, 18), 0.0384061262011528), ((14, 20), 0.037883415818214417), ((18, 19), 0.03786817565560341), ((8, 23), 0.037850841879844666), ((12, 13), 0.03783676028251648), ((5, 18), 0.03739773482084274), ((6, 12), 0.03715754300355911), ((0, 8), 0.03701568767428398), ((8, 9), 0.03693150356411934), ((6, 17), 0.036813702434301376), ((8, 19), 0.036176085472106934), ((17, 18), 0.0360717847943306), ((8, 12), 0.035352397710084915), ((4, 7), 0.035040199756622314), ((4, 11), 0.03495055064558983), ((4, 21), 0.0348648838698864), ((14, 17), 0.034037236124277115), ((8, 20), 0.03319774940609932), ((4, 23), 0.03255506604909897), ((4, 13), 0.0321577750146389), ((13, 20), 0.03086383454501629), ((8, 17), 0.030531758442521095), ((13, 15), 0.02858927473425865), ((1, 4), 0.028294039890170097), ((9, 13), 0.028065131977200508), ((4, 15), 0.02635475993156433), ((13, 17), 0.02544480562210083), ((4, 14), 0.025051964446902275), ((4, 6), 0.024825671687722206), ((4, 18), 0.02421725168824196), ((13, 22), 0.022822124883532524), ((2, 12), 0.02259042300283909), ((0, 13), 0.022454390302300453), ((4, 8), 0.021698856726288795), ((13, 19), 0.021671682596206665), ((12, 15), 0.021211659535765648), ((2, 21), 0.02102627046406269), ((13, 21), 0.020826786756515503), ((15, 20), 0.020715536549687386), ((5, 13), 0.020458688959479332), ((2, 5), 0.02039453200995922), ((2, 19), 0.01971840299665928), ((3, 13), 0.019513960927724838), ((2, 22), 0.019004443660378456), ((2, 4), 0.018908504396677017), ((2, 17), 0.01883521117269993), ((2, 9), 0.01858173869550228), ((2, 20), 0.018161987885832787), ((0, 2), 0.01730107143521309), ((13, 23), 0.017180096358060837), ((15, 17), 0.016948355361819267), ((2, 16), 0.01665026694536209), ((9, 15), 0.016250303015112877), ((13, 16), 0.016176089644432068), ((2, 3), 0.01599893346428871), ((2, 11), 0.015358743257820606), ((2, 23), 0.015222749672830105), ((10, 13), 0.014751686714589596), ((2, 10), 0.014691145159304142), ((2, 7), 0.013798754662275314), ((11, 13), 0.013637295924127102), ((2, 13), 0.01358576025813818), ((2, 18), 0.013115131296217442), ((15, 19), 0.013111152686178684), ((7, 13), 0.013005675747990608), ((2, 14), 0.01288814190775156), ((15, 22), 0.01250852644443512), ((0, 15), 0.012310834601521492), ((1, 2), 0.01226114109158516), ((2, 8), 0.012040261179208755), ((2, 6), 0.011882764287292957), ((2, 15), 0.011697575449943542), ((5, 15), 0.011676670052111149), ((13, 14), 0.011651917360723019), ((13, 18), 0.011381749995052814), ((1, 13), 0.011339455842971802), ((15, 21), 0.010242623277008533), ((6, 13), 0.01018975954502821), ((8, 13), 0.009761716239154339), ((3, 15), 0.009371846914291382), ((15, 16), 0.008266658522188663), ((10, 15), 0.008015786297619343), ((11, 15), 0.0075528970919549465), ((15, 23), 0.007533067837357521), ((7, 15), 0.006423597224056721), ((1, 15), 0.005434470716863871), ((15, 18), 0.005159627180546522), ((14, 15), 0.004991360008716583), ((6, 15), 0.004711410962045193), ((8, 15), 0.004397118464112282)]
******* after merging (0.04): [((17, 20), 64), ((9, 12), 64), ((5, 22), 64), ((0,), 32), ((1,), 32), ((2,), 32), ((3,), 32), ((4,), 32), ((6,), 32), ((7,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((18,), 32), ((19,), 32), ((21,), 32), ((23,), 32)]
{'R_grad_norm': 2.2525051581859588, 'training_loss': 11.083521370887757}
{'R_grad_norm': 2.2492444455623626, 'training_loss': 11.062333402633667}
{'R_grad_norm': 2.254695290327072, 'training_loss': 11.06992908000946}
{'R_grad_norm': 2.2578460109233855, 'training_loss': 11.092650799751281}
{'R_grad_norm': 2.2548508536815643, 'training_loss': 11.052593574523925}
{'R_grad_norm': 2.257665852308273, 'training_loss': 11.056892390251159}
{'R_grad_norm': 2.2524432170391084, 'training_loss': 11.031840224266052}
{'R_grad_norm': 2.252069990634918, 'training_loss': 11.029399132728576}
{'R_grad_norm': 2.251578801870346, 'training_loss': 11.044875946044922}
{'R_grad_norm': 2.247255928516388, 'training_loss': 11.031607923507691}
{'R_grad_norm': 2.2487507593631744, 'training_loss': 11.040994701385499}
{'R_grad_norm': 2.246138849258423, 'training_loss': 11.004233379364013}
{'R_grad_norm': 2.24917125582695, 'training_loss': 11.023898782730102}
{'R_grad_norm': 2.24677419424057, 'training_loss': 11.020904259681702}
{'R_grad_norm': 2.245896544456482, 'training_loss': 11.032583966255189}
{'R_grad_norm': 2.2459980809688567, 'training_loss': 10.995789189338684}
{'R_grad_norm': 2.2384068393707275, 'training_loss': 10.984562263488769}
{'R_grad_norm': 2.243418357372284, 'training_loss': 11.0293341255188}
{'R_grad_norm': 2.2418908536434174, 'training_loss': 10.991331243515015}
{'R_grad_norm': 2.242562711238861, 'training_loss': 10.999525532722473}
{'R_grad_norm': 2.234824242591858, 'training_loss': 10.950192203521729}
{'R_grad_norm': 2.237334064245224, 'training_loss': 10.968303461074829}
{'R_grad_norm': 2.2337730073928834, 'training_loss': 10.965254878997802}
{'R_grad_norm': 2.2334792017936707, 'training_loss': 10.961272430419921}
{'R_grad_norm': 2.235663012266159, 'training_loss': 10.96817373752594}
{'R_grad_norm': 2.235366485118866, 'training_loss': 10.971977405548095}
{'R_grad_norm': 2.22899982213974, 'training_loss': 10.93924958229065}
{'R_grad_norm': 2.2281955003738405, 'training_loss': 10.939693765640259}
{'R_grad_norm': 2.225802947282791, 'training_loss': 10.936653656959534}
{'R_grad_norm': 2.2288111662864685, 'training_loss': 10.952522978782653}
{'R_grad_norm': 2.2170027446746827, 'training_loss': 10.87974416255951}
{'R_grad_norm': 2.227953679561615, 'training_loss': 10.935835304260253}
{'R_grad_norm': 2.2285826027393343, 'training_loss': 10.95646192073822}
{'R_grad_norm': 2.218767658472061, 'training_loss': 10.928447585105896}
{'R_grad_norm': 2.2178690993785857, 'training_loss': 10.895376000404358}
{'R_grad_norm': 2.218139698505402, 'training_loss': 10.918104286193847}
{'R_grad_norm': 2.220209140777588, 'training_loss': 10.924967498779298}
{'R_grad_norm': 2.2182939302921296, 'training_loss': 10.913659348487855}
{'R_grad_norm': 2.2198839354515076, 'training_loss': 10.917862401008605}
{'R_grad_norm': 2.214073704481125, 'training_loss': 10.899144477844239}
eval result tensor([11.52781, 17.24071, 18.29270,  8.54888, 10.12231,  9.88767, 10.00962,
         8.04856, 10.72935,  9.62777, 10.22557,  8.65009,  9.95012, 10.88404,
        11.40068, 10.14708,  9.74076, 10.72555, 10.26726, 11.80640, 11.00221],
       device='cuda:0')
computing merge metric
normed mi [((0, 3), 0.06796494126319885), ((3, 11), 0.06737060099840164), ((3, 6), 0.0660114660859108), ((3, 7), 0.0606578066945076), ((3, 16), 0.06024406477808952), ((1, 3), 0.059627532958984375), ((9, 11), 0.059304751455783844), ((3, 18), 0.05837719887495041), ((3, 9), 0.058222491294145584), ((16, 19), 0.05676693469285965), ((19, 20), 0.05471470206975937), ((0, 1), 0.05462335795164108), ((1, 6), 0.05435525874296824), ((6, 18), 0.05434393137693405), ((11, 16), 0.054180506616830826), ((6, 16), 0.05404055118560791), ((0, 7), 0.054016138116518654), ((3, 19), 0.05389966443181038), ((0, 11), 0.05372201402982076), ((6, 11), 0.053360793739557266), ((1, 18), 0.0526131788889567), ((16, 18), 0.05229324847459793), ((4, 11), 0.051761966198682785), ((11, 18), 0.05136001855134964), ((12, 18), 0.051162976771593094), ((9, 16), 0.05060165375471115), ((1, 2), 0.05012248456478119), ((3, 20), 0.050059594213962555), ((3, 12), 0.05002269521355629), ((4, 9), 0.04996875673532486), ((6, 20), 0.04990692064166069), ((2, 6), 0.04929585258165995), ((6, 19), 0.04928012192249298), ((4, 16), 0.049190323799848557), ((6, 9), 0.04917037859559059), ((18, 19), 0.04889380931854248), ((11, 19), 0.04865555092692375), ((2, 18), 0.04856919745604197), ((17, 19), 0.048472389578819275), ((9, 18), 0.04820087179541588), ((0, 6), 0.048197334011395775), ((1, 7), 0.0480818102757136), ((4, 18), 0.04799693450331688), ((6, 12), 0.047519054263830185), ((8, 9), 0.04747333377599716), ((11, 12), 0.04738341644406319), ((2, 3), 0.04734232028325399), ((4, 6), 0.04723428562283516), ((3, 4), 0.047231271862983704), ((12, 16), 0.047159839421510696), ((0, 18), 0.047026097774505615), ((8, 14), 0.04688867926597595), ((1, 16), 0.04676826298236847), ((8, 17), 0.04670900106430054), ((7, 18), 0.04649119824171066), ((14, 17), 0.046326227486133575), ((9, 17), 0.0457758754491806), ((9, 19), 0.0454535186290741), ((6, 14), 0.0454145222902298), ((8, 11), 0.04540378600358963), ((16, 20), 0.04504471272230148), ((14, 20), 0.04499557986855507), ((14, 19), 0.04498059302568436), ((0, 9), 0.04485719402631124), ((1, 19), 0.04481638967990875), ((2, 16), 0.044807215531667076), ((6, 7), 0.044774994254112244), ((9, 14), 0.04455099627375603), ((1, 11), 0.044259682297706604), ((9, 12), 0.04396707937121391), ((10, 16), 0.043829891830682755), ((4, 10), 0.043774474412202835), ((11, 17), 0.043694835156202316), ((14, 16), 0.04361352697014809), ((4, 12), 0.04354751482605934), ((16, 17), 0.04351671412587166), ((4, 8), 0.04309655725955963), ((18, 20), 0.04301290586590767), ((10, 11), 0.042928244918584824), ((1, 20), 0.042779227097829185), ((10, 14), 0.042766232043504715), ((11, 14), 0.04259687662124634), ((3, 14), 0.04251684993505478), ((8, 16), 0.042502354830503464), ((17, 20), 0.04236629232764244), ((9, 10), 0.042282141745090485), ((4, 14), 0.04224729910492897), ((9, 20), 0.04200168699026108), ((3, 8), 0.04197372496128082), ((0, 16), 0.04173184931278229), ((10, 17), 0.041277237236499786), ((11, 20), 0.04125162586569786), ((8, 10), 0.04122816026210785), ((7, 11), 0.0411987230181694), ((3, 17), 0.04103769361972809), ((2, 11), 0.04060343404610952), ((1, 9), 0.04040343562761942), ((6, 8), 0.04036179557442665), ((4, 17), 0.04029528424143791), ((8, 20), 0.04027646407485008), ((2, 12), 0.04001472642024358), ((1, 12), 0.0400060291091601), ((8, 19), 0.039965879172086716), ((0, 2), 0.03980695456266403), ((4, 19), 0.0397794134914875), ((10, 19), 0.039440594613552094), ((12, 19), 0.039388056844472885), ((2, 4), 0.03892322132984797), ((0, 19), 0.038781498869260154), ((6, 10), 0.038764506578445435), ((6, 17), 0.03873908519744873), ((2, 9), 0.0387242908279101), ((7, 16), 0.03844746947288513), ((14, 18), 0.03793029859662056), ((3, 10), 0.03792707249522209), ((0, 12), 0.037915890415509544), ((2, 19), 0.037823066115379333), ((8, 18), 0.037498269230127335), ((7, 12), 0.03736869990825653), ((7, 19), 0.037338774651288986), ((4, 20), 0.03730786591768265), ((1, 14), 0.03695815056562424), ((12, 20), 0.03682916983962059), ((8, 12), 0.03657282516360283), ((2, 14), 0.03639598687489828), ((2, 20), 0.036391024788220726), ((12, 14), 0.03596004843711853), ((10, 12), 0.03591316565871239), ((7, 9), 0.035694222897291183), ((17, 18), 0.035649750381708145), ((10, 18), 0.03564012050628662), ((10, 20), 0.03557879477739334), ((12, 17), 0.035569991916418076), ((0, 20), 0.035378205279509224), ((1, 4), 0.03490061312913895), ((0, 4), 0.03348626693089803), ((2, 7), 0.03301645815372467), ((2, 10), 0.03261051823695501), ((1, 8), 0.03239805748065313), ((2, 8), 0.032375949124495186), ((7, 20), 0.03205939382314682), ((1, 17), 0.03167899946371714), ((7, 13), 0.031581901013851166), ((2, 17), 0.03058583289384842), ((7, 15), 0.030250273644924164), ((1, 10), 0.02995692938566208), ((0, 8), 0.02993985762198766), ((0, 14), 0.02948414037624995), ((4, 7), 0.029228638857603073), ((13, 15), 0.029168684035539627), ((0, 17), 0.028357235093911488), ((7, 14), 0.02590242773294449), ((7, 8), 0.025846298784017563), ((0, 10), 0.02525351196527481), ((7, 17), 0.024897562339901924), ((13, 19), 0.022983970120549202), ((5, 19), 0.022536978125572205), ((7, 10), 0.022508816793560982), ((1, 13), 0.02168405055999756), ((3, 13), 0.02164122462272644), ((13, 18), 0.02120385318994522), ((6, 13), 0.019355734810233116), ((0, 13), 0.018817272037267685), ((13, 20), 0.01821570284664631), ((5, 7), 0.017006374895572662), ((5, 18), 0.016820546239614487), ((13, 16), 0.016571829095482826), ((5, 16), 0.016298403963446617), ((15, 18), 0.015907542780041695), ((3, 5), 0.01558875385671854), ((15, 19), 0.015175062231719494), ((5, 20), 0.015095788985490799), ((5, 13), 0.015087251551449299), ((5, 6), 0.015063428319990635), ((1, 5), 0.014854208876689276), ((2, 13), 0.014778637637694677), ((5, 15), 0.01469874382019043), ((11, 13), 0.014592926949262619), ((12, 13), 0.014582406729459763), ((0, 15), 0.01449709509809812), ((3, 15), 0.014406287111341953), ((5, 12), 0.01393883302807808), ((1, 15), 0.01371238629023234), ((9, 13), 0.013630200177431107), ((5, 11), 0.012952234596014023), ((13, 14), 0.012841790914535522), ((5, 9), 0.012663964182138443), ((5, 17), 0.012633332051336765), ((0, 5), 0.012553336719671885), ((5, 14), 0.012503701262176037), ((2, 5), 0.01249266043305397), ((4, 13), 0.011937322095036507), ((13, 17), 0.01186918094754219), ((5, 10), 0.011616219766438007), ((5, 8), 0.011588326655328274), ((4, 5), 0.011520523577928543), ((6, 15), 0.011174236424267292), ((8, 13), 0.011115496046841145), ((12, 15), 0.010946563445031643), ((15, 16), 0.010715367272496223), ((10, 13), 0.01039808802306652), ((15, 20), 0.009985647164285183), ((11, 15), 0.009588291868567467), ((2, 15), 0.008705023055275282), ((9, 15), 0.00838344357907772), ((4, 15), 0.00707171531394124), ((15, 17), 0.006615641992539167), ((14, 15), 0.00657559372484684), ((8, 15), 0.006069366354495287), ((10, 15), 0.005692728795111179)]
