{'R_grad_norm': 0.7531521764397621, 'training_loss': 2.7127686309814454}
{'R_grad_norm': 0.7481391558051109, 'training_loss': 2.019539233446121}
{'R_grad_norm': 0.7464535495638848, 'training_loss': 2.020157843232155}
{'R_grad_norm': 0.7471010437607766, 'training_loss': 2.004588569402695}
{'R_grad_norm': 0.7454492235183716, 'training_loss': 1.999955512881279}
{'R_grad_norm': 0.7456143596768379, 'training_loss': 2.004406618475914}
{'R_grad_norm': 0.746165925860405, 'training_loss': 1.9962319076061248}
{'R_grad_norm': 0.7442786180973053, 'training_loss': 1.9897049218416214}
{'R_grad_norm': 0.7443483147025108, 'training_loss': 2.0006417518854143}
{'R_grad_norm': 0.7444439095258713, 'training_loss': 1.9849932998418809}
{'R_grad_norm': 0.7427187395095826, 'training_loss': 1.9748336178064347}
{'R_grad_norm': 0.7434702697396278, 'training_loss': 1.9855699211359024}
{'R_grad_norm': 0.7452630862593651, 'training_loss': 1.997139999270439}
{'R_grad_norm': 0.7415567350387573, 'training_loss': 1.985672531723976}
{'R_grad_norm': 0.743205592930317, 'training_loss': 1.9853462928533554}
{'R_grad_norm': 0.7422527489066124, 'training_loss': 1.970799471139908}
{'R_grad_norm': 0.7439968860149384, 'training_loss': 1.9748364120721817}
{'R_grad_norm': 0.7416366294026375, 'training_loss': 1.9787528604269027}
{'R_grad_norm': 0.7412205213308334, 'training_loss': 1.9826096439361571}
{'R_grad_norm': 0.7415245217084885, 'training_loss': 1.965395848751068}
{'R_grad_norm': 0.741710271537304, 'training_loss': 1.959275822043419}
{'R_grad_norm': 0.7418280243873596, 'training_loss': 1.977664520740509}
{'R_grad_norm': 0.7386752158403397, 'training_loss': 1.9537983012199402}
{'R_grad_norm': 0.7398057264089585, 'training_loss': 1.9691656690835952}
{'R_grad_norm': 0.7385089224576951, 'training_loss': 1.954506174325943}
{'R_grad_norm': 0.7393148162961006, 'training_loss': 1.9494988906383515}
{'R_grad_norm': 0.7382038113474846, 'training_loss': 1.953146984577179}
{'R_grad_norm': 0.7375156396627426, 'training_loss': 1.9465530461072922}
{'R_grad_norm': 0.7390786528587341, 'training_loss': 1.952535315155983}
{'R_grad_norm': 0.7402029228210449, 'training_loss': 1.9558962136507034}
{'R_grad_norm': 0.7386870789527893, 'training_loss': 1.94803877055645}
{'R_grad_norm': 0.7384188035130501, 'training_loss': 1.9480411624908447}
{'R_grad_norm': 0.736711251437664, 'training_loss': 1.9399832248687745}
{'R_grad_norm': 0.7370784085988998, 'training_loss': 1.942092318534851}
{'R_grad_norm': 0.7380346542596817, 'training_loss': 1.945979555249214}
{'R_grad_norm': 0.7377177205681801, 'training_loss': 1.9503794068098068}
{'R_grad_norm': 0.7382012310624123, 'training_loss': 1.9493365484476088}
{'R_grad_norm': 0.7360158225893975, 'training_loss': 1.9466436284780502}
{'R_grad_norm': 0.7378823989629746, 'training_loss': 1.9486948132514954}
{'R_grad_norm': 0.7345120969414711, 'training_loss': 1.9393480283021927}
{'R_grad_norm': 0.7338538956642151, 'training_loss': 1.9348691803216935}
{'R_grad_norm': 0.7355125257372856, 'training_loss': 1.9419731336832047}
{'R_grad_norm': 0.7344666469097137, 'training_loss': 1.9301950293779373}
{'R_grad_norm': 0.736180924475193, 'training_loss': 1.9484557282924653}
{'R_grad_norm': 0.734434634745121, 'training_loss': 1.9374475187063218}
{'R_grad_norm': 0.7329712483286858, 'training_loss': 1.9268553644418716}
{'R_grad_norm': 0.7325757274031639, 'training_loss': 1.9285138136148452}
{'R_grad_norm': 0.7337162005901336, 'training_loss': 1.9208134704828261}
{'R_grad_norm': 0.7336029401421547, 'training_loss': 1.9357739502191544}
{'R_grad_norm': 0.7326827964186668, 'training_loss': 1.9282771903276443}
{'R_grad_norm': 0.7326190835237503, 'training_loss': 1.9262163424491883}
{'R_grad_norm': 0.7347112303972244, 'training_loss': 1.9405730998516082}
{'R_grad_norm': 0.7333770728111267, 'training_loss': 1.9329211103916168}
{'R_grad_norm': 0.7336217114329338, 'training_loss': 1.9324054944515228}
{'R_grad_norm': 0.7326732206344605, 'training_loss': 1.924004477262497}
{'R_grad_norm': 0.733894620835781, 'training_loss': 1.9253229796886444}
{'R_grad_norm': 0.7329080331325531, 'training_loss': 1.927456601858139}
{'R_grad_norm': 0.7321484285593033, 'training_loss': 1.9315378320217134}
{'R_grad_norm': 0.7327865943312645, 'training_loss': 1.9386355900764465}
{'R_grad_norm': 0.7303846868872642, 'training_loss': 1.9210594421625138}
{'R_grad_norm': 0.7291229832172393, 'training_loss': 1.9126307493448258}
{'R_grad_norm': 0.73256068110466, 'training_loss': 1.9343175315856933}
{'R_grad_norm': 0.7322956830263138, 'training_loss': 1.9239224570989608}
{'R_grad_norm': 0.7307636654376983, 'training_loss': 1.9176903229951858}
{'R_grad_norm': 0.7326979765295982, 'training_loss': 1.9129089665412904}
{'R_grad_norm': 0.7322997772693634, 'training_loss': 1.9237607038021087}
{'R_grad_norm': 0.7298697653412819, 'training_loss': 1.9174787592887879}
{'R_grad_norm': 0.7302576047182083, 'training_loss': 1.9221573710441588}
{'R_grad_norm': 0.7318122625350952, 'training_loss': 1.9243443703651428}
{'R_grad_norm': 0.7306450977921486, 'training_loss': 1.9142936813831328}
{'R_grad_norm': 0.7302545595169068, 'training_loss': 1.915726187825203}
eval result tensor([2.01066, 1.69422, 2.35378, 2.17007, 1.56362, 1.57135, 1.81091, 2.16462,
        1.38238, 1.68510, 1.92083, 1.73392, 2.01405, 1.63298, 1.67770, 2.53236,
        2.10289, 1.63869, 2.14449, 2.55666, 1.79926, 2.11297, 1.88678, 1.57467],
       device='cuda:0')
computing merge metric
normed mi [((5, 23), 0.13922394812107086), ((1, 23), 0.13920317590236664), ((9, 23), 0.13906237483024597), ((1, 5), 0.13849426805973053), ((5, 14), 0.138345867395401), ((5, 9), 0.13832548260688782), ((1, 9), 0.13788487017154694), ((5, 20), 0.13694854080677032), ((5, 6), 0.1368584930896759), ((14, 23), 0.13674446940422058), ((6, 23), 0.13663530349731445), ((1, 6), 0.13650114834308624), ((0, 6), 0.13644099235534668), ((0, 14), 0.1364169418811798), ((1, 14), 0.13632167875766754), ((0, 5), 0.1363118290901184), ((6, 14), 0.13601967692375183), ((9, 20), 0.1359284520149231), ((5, 22), 0.13529706001281738), ((0, 1), 0.13529333472251892), ((1, 20), 0.13517050445079803), ((20, 23), 0.13499656319618225), ((0, 23), 0.13496969640254974), ((9, 14), 0.13495655357837677), ((0, 22), 0.13485178351402283), ((6, 9), 0.134502574801445), ((14, 20), 0.13441221415996552), ((14, 22), 0.13398438692092896), ((1, 22), 0.133832186460495), ((22, 23), 0.13378064334392548), ((6, 22), 0.13375268876552582), ((0, 10), 0.13326190412044525), ((6, 20), 0.1329544484615326), ((0, 9), 0.13290941715240479), ((9, 22), 0.13270297646522522), ((0, 20), 0.1326957494020462), ((9, 11), 0.13212130963802338), ((20, 22), 0.13138490915298462), ((11, 23), 0.1310272365808487), ((10, 14), 0.13091117143630981), ((6, 10), 0.13075995445251465), ((10, 22), 0.13060225546360016), ((5, 10), 0.12999118864536285), ((1, 11), 0.12974371016025543), ((5, 11), 0.12901628017425537), ((1, 10), 0.12810757756233215), ((10, 23), 0.1278718113899231), ((11, 20), 0.1272243857383728), ((0, 16), 0.12570366263389587), ((10, 20), 0.12550555169582367), ((9, 10), 0.1252056062221527), ((5, 16), 0.12506821751594543), ((11, 14), 0.12501326203346252), ((6, 11), 0.12494982779026031), ((16, 23), 0.12419907003641129), ((14, 16), 0.12408367544412613), ((1, 16), 0.1238514706492424), ((6, 16), 0.12372294068336487), ((16, 20), 0.12357718497514725), ((9, 16), 0.12318500876426697), ((11, 22), 0.12297851592302322), ((0, 11), 0.12280557304620743), ((16, 22), 0.1227397546172142), ((10, 16), 0.12049151957035065), ((5, 17), 0.11962871253490448), ((14, 17), 0.11847078055143356), ((17, 23), 0.11809608340263367), ((11, 16), 0.11779424548149109), ((9, 17), 0.11738120019435883), ((17, 20), 0.11723269522190094), ((1, 17), 0.11714247614145279), ((0, 7), 0.11689845472574234), ((7, 10), 0.11673673987388611), ((6, 17), 0.116507887840271), ((10, 11), 0.11581753194332123), ((17, 22), 0.11525646597146988), ((0, 17), 0.11490996181964874), ((11, 17), 0.11378496140241623), ((7, 14), 0.11343938857316971), ((7, 22), 0.11248207092285156), ((6, 7), 0.11202747374773026), ((5, 7), 0.11202212423086166), ((10, 17), 0.11142419278621674), ((7, 16), 0.10997053235769272), ((16, 17), 0.10966107249259949), ((4, 8), 0.10935768485069275), ((1, 7), 0.1091093197464943), ((7, 20), 0.10898580402135849), ((7, 23), 0.10864340513944626), ((7, 9), 0.10673301666975021), ((4, 11), 0.10368197411298752), ((9, 12), 0.10362677276134491), ((11, 12), 0.1034514531493187), ((12, 23), 0.10318677872419357), ((5, 12), 0.10219244658946991), ((7, 11), 0.10141386091709137), ((1, 12), 0.10125240683555603), ((12, 20), 0.10085185617208481), ((12, 22), 0.09876101464033127), ((12, 14), 0.09870089590549469), ((7, 17), 0.09757497906684875), ((4, 9), 0.09755126386880875), ((6, 12), 0.09713096171617508), ((0, 12), 0.0963679775595665), ((4, 23), 0.09466443955898285), ((8, 11), 0.09450043737888336), ((12, 16), 0.09414943307638168), ((1, 4), 0.09281101077795029), ((12, 17), 0.09244248270988464), ((4, 20), 0.09168271720409393), ((4, 5), 0.09118577837944031), ((10, 12), 0.09092990309000015), ((8, 9), 0.08743699640035629), ((4, 6), 0.08601881563663483), ((4, 14), 0.08575847744941711), ((4, 22), 0.08471813797950745), ((8, 23), 0.08281014114618301), ((7, 12), 0.08246222138404846), ((4, 12), 0.08216292411088943), ((4, 16), 0.08091084659099579), ((0, 4), 0.08071660995483398), ((1, 8), 0.08016333729028702), ((8, 20), 0.08005034923553467), ((18, 19), 0.07973750680685043), ((4, 17), 0.07909098267555237), ((5, 8), 0.07793477177619934), ((3, 22), 0.07664593309164047), ((10, 21), 0.07467833906412125), ((21, 22), 0.07444939762353897), ((8, 12), 0.0743570327758789), ((0, 21), 0.0741240531206131), ((3, 5), 0.07382319867610931), ((19, 21), 0.07379883527755737), ((3, 10), 0.07331053912639618), ((4, 10), 0.07330216467380524), ((0, 3), 0.07329027354717255), ((18, 22), 0.07323954999446869), ((3, 14), 0.07293415069580078), ((14, 21), 0.07288095355033875), ((6, 8), 0.07249853760004044), ((19, 22), 0.07227804511785507), ((6, 21), 0.07220447063446045), ((5, 21), 0.0721573531627655), ((3, 18), 0.07169436663389206), ((3, 6), 0.07143253087997437), ((3, 20), 0.07142322510480881), ((8, 14), 0.07141934335231781), ((3, 16), 0.07138654589653015), ((3, 7), 0.07118423283100128), ((10, 18), 0.07116420567035675), ((0, 18), 0.07050760090351105), ((20, 21), 0.07041358202695847), ((8, 22), 0.07038147002458572), ((19, 20), 0.07033649832010269), ((1, 3), 0.07028039544820786), ((5, 18), 0.0701930969953537), ((3, 23), 0.06998465955257416), ((14, 18), 0.06996948271989822), ((1, 21), 0.06988310813903809), ((18, 20), 0.06980013102293015), ((8, 16), 0.06970527023077011), ((5, 19), 0.06938180327415466), ((0, 19), 0.06929939240217209), ((3, 9), 0.06914199143648148), ((21, 23), 0.06907767802476883), ((14, 19), 0.06902151554822922), ((9, 21), 0.06861686706542969), ((6, 18), 0.06861434876918793), ((7, 18), 0.06858572363853455), ((8, 17), 0.06835394352674484), ((7, 21), 0.06834441423416138), ((3, 11), 0.06799225509166718), ((10, 19), 0.06794451922178268), ((0, 8), 0.06784461438655853), ((6, 19), 0.06770531833171844), ((18, 21), 0.0676543340086937), ((9, 19), 0.06674432009458542), ((16, 19), 0.06668596714735031), ((1, 18), 0.06650806218385696), ((16, 18), 0.06641888618469238), ((1, 19), 0.06612160056829453), ((16, 21), 0.06611303240060806), ((18, 23), 0.06606192141771317), ((9, 18), 0.06584794074296951), ((19, 23), 0.06543039530515671), ((7, 19), 0.06520059704780579), ((3, 17), 0.06441707909107208), ((3, 12), 0.06438267976045609), ((3, 19), 0.06357255578041077), ((17, 18), 0.062410686165094376), ((8, 10), 0.061288461089134216), ((11, 18), 0.061053913086652756), ((11, 21), 0.06076491251587868), ((11, 19), 0.06035933271050453), ((12, 19), 0.05988851934671402), ((17, 21), 0.05956004932522774), ((4, 7), 0.058935679495334625), ((12, 18), 0.05858917161822319), ((17, 19), 0.058160655200481415), ((4, 13), 0.05599819868803024), ((3, 21), 0.05081718787550926), ((7, 8), 0.049917083233594894), ((12, 21), 0.04930778965353966), ((2, 15), 0.04642776772379875), ((3, 4), 0.04190884530544281), ((4, 19), 0.037149809300899506), ((3, 8), 0.03618587926030159), ((8, 13), 0.034716084599494934), ((8, 19), 0.034291427582502365), ((8, 18), 0.034140121191740036), ((4, 18), 0.03305038437247276), ((4, 21), 0.030187277123332024), ((8, 21), 0.027560574933886528), ((2, 4), 0.02606498822569847), ((8, 15), 0.02576855756342411), ((11, 15), 0.024350125342607498), ((4, 15), 0.0225242767482996), ((9, 15), 0.022437559440732002), ((15, 23), 0.022011002525687218), ((11, 13), 0.021924085915088654), ((2, 8), 0.021611860021948814), ((15, 20), 0.0214037224650383), ((1, 15), 0.021137386560440063), ((5, 15), 0.02038249932229519), ((12, 15), 0.020304348319768906), ((2, 11), 0.019735923036932945), ((6, 15), 0.0192465428262949), ((14, 15), 0.018999136984348297), ((9, 13), 0.01875871792435646), ((15, 16), 0.018755892291665077), ((2, 12), 0.018754051998257637), ((2, 9), 0.018637366592884064), ((15, 17), 0.018480807542800903), ((2, 23), 0.01838294044137001), ((0, 15), 0.018328720703721046), ((15, 22), 0.017918987199664116), ((1, 2), 0.01738908886909485), ((2, 20), 0.01733996532857418), ((13, 23), 0.016974328085780144), ((2, 17), 0.016742035746574402), ((2, 5), 0.016719525679945946), ((12, 13), 0.016443980857729912), ((1, 13), 0.016280846670269966), ((10, 15), 0.016122017055749893), ((2, 14), 0.01593863032758236), ((2, 6), 0.015767289325594902), ((13, 20), 0.01562339998781681), ((0, 2), 0.01503279060125351), ((2, 16), 0.015016723424196243), ((2, 22), 0.014629045501351357), ((5, 13), 0.014438445679843426), ((2, 10), 0.013883795589208603), ((6, 13), 0.013026788830757141), ((13, 14), 0.012236528098583221), ((13, 16), 0.012138175778090954), ((13, 22), 0.011866120621562004), ((7, 15), 0.011817595921456814), ((2, 13), 0.011702317744493484), ((0, 13), 0.011638358235359192), ((3, 15), 0.011411233805119991), ((13, 17), 0.010374389588832855), ((2, 7), 0.010184808634221554), ((15, 19), 0.009783122688531876), ((2, 3), 0.009691095910966396), ((15, 18), 0.009365098550915718), ((10, 13), 0.008781563490629196), ((2, 18), 0.008663089945912361), ((2, 19), 0.008429599925875664), ((15, 21), 0.007941859774291515), ((2, 21), 0.007652088068425655), ((13, 15), 0.007444458547979593), ((7, 13), 0.005036998074501753), ((13, 19), 0.004168521147221327), ((3, 13), 0.0036088943015784025), ((13, 18), 0.003352923085913062), ((13, 21), 0.002661961829289794)]
******* after merging (0.04): [((5, 23), 64), ((1, 9), 64), ((0, 6), 64), ((2,), 32), ((3,), 32), ((4,), 32), ((7,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((17,), 32), ((18,), 32), ((19,), 32), ((20,), 32), ((21,), 32), ((22,), 32)]
{'R_grad_norm': 0.8838437288999558, 'training_loss': 2.0638070821762087}
{'R_grad_norm': 0.8823593798279762, 'training_loss': 2.070552639365196}
{'R_grad_norm': 0.8823185130953789, 'training_loss': 2.073047016263008}
{'R_grad_norm': 0.8785776796936989, 'training_loss': 2.0499951994419097}
{'R_grad_norm': 0.8790721771121025, 'training_loss': 2.045031777024269}
{'R_grad_norm': 0.8813916581869126, 'training_loss': 2.062702625989914}
{'R_grad_norm': 0.8772228682041168, 'training_loss': 2.0510851472616194}
{'R_grad_norm': 0.8770127341151237, 'training_loss': 2.041038535237312}
{'R_grad_norm': 0.8747308537364006, 'training_loss': 2.0480664092302323}
{'R_grad_norm': 0.8781888338923455, 'training_loss': 2.0392915952205657}
{'R_grad_norm': 0.8811927315592766, 'training_loss': 2.0531843209266665}
{'R_grad_norm': 0.875828742980957, 'training_loss': 2.0483844792842865}
{'R_grad_norm': 0.87575826972723, 'training_loss': 2.0457947570085526}
{'R_grad_norm': 0.8749445694684982, 'training_loss': 2.050443817973137}
{'R_grad_norm': 0.8763854792714119, 'training_loss': 2.044619491696358}
{'R_grad_norm': 0.8739878979325294, 'training_loss': 2.03086189866066}
{'R_grad_norm': 0.8776202815771103, 'training_loss': 2.051301118135452}
{'R_grad_norm': 0.8712764304876327, 'training_loss': 2.028165667057037}
{'R_grad_norm': 0.873814643919468, 'training_loss': 2.0361675101518633}
{'R_grad_norm': 0.8712993222475052, 'training_loss': 2.028491575717926}
{'R_grad_norm': 0.8739733895659447, 'training_loss': 2.043906196951866}
{'R_grad_norm': 0.8712275430560112, 'training_loss': 2.036739805936813}
{'R_grad_norm': 0.8704745075106621, 'training_loss': 2.026564484238625}
{'R_grad_norm': 0.8721712148189544, 'training_loss': 2.0372430139780047}
{'R_grad_norm': 0.8705739969015122, 'training_loss': 2.032692480683327}
{'R_grad_norm': 0.8687791442871093, 'training_loss': 2.036068991422653}
{'R_grad_norm': 0.872312918305397, 'training_loss': 2.038487128615379}
{'R_grad_norm': 0.8710161688923835, 'training_loss': 2.0257042825222014}
{'R_grad_norm': 0.8666279518604278, 'training_loss': 2.0320373547077177}
{'R_grad_norm': 0.8685143634676933, 'training_loss': 2.0197409385442735}
{'R_grad_norm': 0.866978994011879, 'training_loss': 2.018584113717079}
{'R_grad_norm': 0.8675157874822617, 'training_loss': 2.034156548976898}
{'R_grad_norm': 0.8635108238458633, 'training_loss': 2.017170574069023}
{'R_grad_norm': 0.8635102114081383, 'training_loss': 2.0131908094882967}
{'R_grad_norm': 0.8664608940482139, 'training_loss': 2.033224892616272}
{'R_grad_norm': 0.8628137975931167, 'training_loss': 2.018065876364708}
{'R_grad_norm': 0.8657713240385055, 'training_loss': 2.026663842201233}
{'R_grad_norm': 0.8662742480635643, 'training_loss': 2.029645849466324}
{'R_grad_norm': 0.8635216185450554, 'training_loss': 2.0228917437791822}
{'R_grad_norm': 0.8617003655433655, 'training_loss': 2.016749307513237}
eval result tensor([2.68452, 2.84610, 3.44475, 2.29893, 2.22622, 1.45013, 2.02643, 1.33385,
        1.73184, 1.50216, 1.97910, 1.57532, 1.47424, 2.48138, 1.95482, 1.52749,
        2.08094, 2.48523, 1.59123, 2.10843, 1.63750], device='cuda:0')
computing merge metric
