{'R_grad_norm': 0.6470659959316254, 'training_loss': 4.9259701085090635}
{'R_grad_norm': 0.6235434916615487, 'training_loss': 4.060041494369507}
{'R_grad_norm': 0.6247208616137505, 'training_loss': 4.066037360429764}
{'R_grad_norm': 0.6246832337975502, 'training_loss': 4.066343373060226}
{'R_grad_norm': 0.6257954674959183, 'training_loss': 4.075361919403076}
{'R_grad_norm': 0.628208902478218, 'training_loss': 4.089412759542466}
{'R_grad_norm': 0.6238623595237732, 'training_loss': 4.049811478853226}
{'R_grad_norm': 0.6274117574095726, 'training_loss': 4.071646752357483}
{'R_grad_norm': 0.624650042951107, 'training_loss': 4.059900768995285}
{'R_grad_norm': 0.6279619413614274, 'training_loss': 4.066868537664414}
{'R_grad_norm': 0.6280688956379891, 'training_loss': 4.065630235671997}
{'R_grad_norm': 0.6253538283705712, 'training_loss': 4.0553580045700075}
{'R_grad_norm': 0.6230644410848618, 'training_loss': 4.037714642286301}
{'R_grad_norm': 0.6287725597620011, 'training_loss': 4.060569959878921}
{'R_grad_norm': 0.6279591313004493, 'training_loss': 4.062919735908508}
{'R_grad_norm': 0.6267948845028877, 'training_loss': 4.050844676494599}
{'R_grad_norm': 0.6251718413829803, 'training_loss': 4.0406047880649565}
{'R_grad_norm': 0.6278280740976334, 'training_loss': 4.055923633575439}
{'R_grad_norm': 0.6263560736179352, 'training_loss': 4.049003835916519}
{'R_grad_norm': 0.6280107015371322, 'training_loss': 4.053239574432373}
{'R_grad_norm': 0.6244920751452446, 'training_loss': 4.032023248672485}
{'R_grad_norm': 0.6256876641511917, 'training_loss': 4.03837265253067}
{'R_grad_norm': 0.6241558429598808, 'training_loss': 4.0283378720283505}
{'R_grad_norm': 0.6244543942809105, 'training_loss': 4.03867491364479}
{'R_grad_norm': 0.6272469183802605, 'training_loss': 4.0464585018157955}
{'R_grad_norm': 0.6272712397575378, 'training_loss': 4.045656224489212}
eval result tensor([4.04898, 4.25168, 3.22238, 4.01959, 3.65838, 4.35159, 3.78413, 3.22114,
        5.35697, 3.23281, 3.24660, 5.60818, 3.96938, 4.29303, 4.23695, 4.15360,
        4.13330, 3.45815, 5.09213, 4.81569, 3.21909, 3.32340, 4.70548, 4.02732],
       device='cuda:0')
computing merge metric
normed mi [((8, 11), 0.0716949850320816), ((15, 16), 0.06234263256192207), ((11, 18), 0.056444328278303146), ((8, 18), 0.05507107079029083), ((18, 19), 0.05177157744765282), ((4, 11), 0.05071692913770676), ((4, 8), 0.04901741072535515), ((5, 11), 0.04715155437588692), ((5, 8), 0.04443715885281563), ((5, 13), 0.04406256228685379), ((0, 13), 0.04375085234642029), ((4, 5), 0.04270816221833229), ((0, 5), 0.041975829750299454), ((1, 11), 0.04078986123204231), ((8, 19), 0.04057849198579788), ((4, 18), 0.039485301822423935), ((1, 5), 0.039204321801662445), ((11, 19), 0.03895140439271927), ((11, 13), 0.03834354877471924), ((10, 11), 0.03820355609059334), ((4, 10), 0.03781454637646675), ((1, 8), 0.03660023957490921), ((8, 13), 0.03598758950829506), ((1, 13), 0.0358264334499836), ((8, 10), 0.035717692226171494), ((5, 17), 0.03569566830992699), ((5, 10), 0.03567871078848839), ((5, 21), 0.035573359578847885), ((4, 13), 0.03466983512043953), ((0, 1), 0.034599125385284424), ((5, 9), 0.03453318029642105), ((5, 18), 0.03440050780773163), ((0, 21), 0.03427351266145706), ((4, 17), 0.03392955660820007), ((14, 23), 0.03391281142830849), ((0, 11), 0.03387199714779854), ((10, 17), 0.03386744484305382), ((11, 17), 0.033526789397001266), ((5, 20), 0.03345787152647972), ((13, 21), 0.03332092612981796), ((10, 18), 0.03298702463507652), ((0, 20), 0.032889995723962784), ((13, 23), 0.032871998846530914), ((5, 12), 0.03279436379671097), ((0, 9), 0.03242766484618187), ((13, 20), 0.03236674144864082), ((5, 23), 0.031948063522577286), ((17, 18), 0.03170231357216835), ((0, 8), 0.03163570538163185), ((9, 21), 0.03158418461680412), ((9, 13), 0.031502388417720795), ((0, 4), 0.03131955862045288), ((20, 21), 0.030971571803092957), ((13, 17), 0.030959736555814743), ((1, 23), 0.03093251958489418), ((8, 17), 0.030925504863262177), ((12, 17), 0.030916843563318253), ((2, 18), 0.030907252803444862), ((9, 20), 0.030823249369859695), ((4, 12), 0.03079969622194767), ((1, 21), 0.030470605939626694), ((2, 4), 0.030442919582128525), ((10, 12), 0.030267076566815376), ((0, 23), 0.030052121728658676), ((12, 13), 0.02997155860066414), ((1, 9), 0.02994300052523613), ((2, 11), 0.02993016131222248), ((10, 13), 0.02985936403274536), ((15, 19), 0.029701899737119675), ((12, 23), 0.029046129435300827), ((4, 21), 0.028983542695641518), ((3, 18), 0.028928879648447037), ((17, 21), 0.02886882796883583), ((1, 20), 0.028838397935032845), ((4, 9), 0.028829142451286316), ((11, 12), 0.028821494430303574), ((9, 17), 0.028609169647097588), ((2, 17), 0.028604481369256973), ((0, 17), 0.028524180874228477), ((10, 21), 0.028335945680737495), ((2, 5), 0.028190867975354195), ((11, 21), 0.028175540268421173), ((2, 8), 0.028151966631412506), ((9, 12), 0.02814512513577938), ((12, 21), 0.028100987896323204), ((2, 12), 0.028078388422727585), ((9, 10), 0.028024451807141304), ((17, 23), 0.027890454977750778), ((1, 17), 0.02779986709356308), ((2, 10), 0.027774784713983536), ((13, 18), 0.0277091097086668), ((0, 12), 0.027591196820139885), ((4, 20), 0.027568919584155083), ((0, 10), 0.027565309777855873), ((2, 19), 0.027528807520866394), ((4, 19), 0.02748529613018036), ((21, 23), 0.0274302139878273), ((12, 20), 0.02736254781484604), ((17, 20), 0.027280472218990326), ((9, 11), 0.02727496810257435), ((20, 23), 0.027155660092830658), ((9, 23), 0.027096258476376534), ((10, 20), 0.02704872377216816), ((1, 4), 0.02704063430428505), ((1, 18), 0.02699309028685093), ((13, 14), 0.026866668835282326), ((5, 7), 0.026561180129647255), ((8, 12), 0.026476487517356873), ((2, 13), 0.02646584063768387), ((1, 14), 0.026092158630490303), ((8, 21), 0.025838468223810196), ((11, 20), 0.025739964097738266), ((7, 12), 0.02568935789167881), ((7, 9), 0.025649406015872955), ((16, 19), 0.02563970349729061), ((7, 10), 0.025602294132113457), ((7, 21), 0.025521649047732353), ((7, 20), 0.025364503264427185), ((11, 23), 0.025340499356389046), ((12, 18), 0.025225374847650528), ((8, 9), 0.02491820976138115), ((0, 7), 0.02489868551492691), ((7, 17), 0.024893227964639664), ((4, 7), 0.024876434355974197), ((3, 17), 0.024561647325754166), ((1, 12), 0.024533407762646675), ((3, 12), 0.024525251239538193), ((3, 11), 0.02449813298881054), ((3, 23), 0.02447078377008438), ((1, 10), 0.024465421214699745), ((7, 13), 0.024405742064118385), ((2, 3), 0.024148091673851013), ((4, 23), 0.023849572986364365), ((10, 23), 0.023756803944706917), ((5, 14), 0.0236149113625288), ((8, 20), 0.02322477474808693), ((2, 23), 0.023097822442650795), ((12, 14), 0.02296578884124756), ((5, 19), 0.022930633276700974), ((10, 19), 0.02290651947259903), ((0, 14), 0.02283487468957901), ((8, 23), 0.022746065631508827), ((0, 18), 0.02271168865263462), ((15, 18), 0.022661296650767326), ((3, 5), 0.022649895399808884), ((14, 17), 0.02258312702178955), ((1, 7), 0.02239660918712616), ((3, 10), 0.02231101132929325), ((18, 23), 0.02222086675465107), ((7, 11), 0.022174621000885963), ((0, 2), 0.021966001018881798), ((3, 4), 0.021922124549746513), ((17, 19), 0.021900130435824394), ((7, 23), 0.02181076444685459), ((3, 19), 0.021759366616606712), ((3, 14), 0.021743997931480408), ((3, 8), 0.021470822393894196), ((13, 19), 0.021213045343756676), ((1, 3), 0.020999152213335037), ((14, 21), 0.02098732255399227), ((3, 13), 0.020716780796647072), ((18, 21), 0.02058231085538864), ((16, 18), 0.020454255864024162), ((14, 20), 0.02028472162783146), ((11, 14), 0.020274430513381958), ((12, 19), 0.020247649401426315), ((2, 21), 0.02009609155356884), ((9, 14), 0.019930703565478325), ((2, 9), 0.0197904035449028), ((2, 20), 0.019704116508364677), ((7, 8), 0.019701894372701645), ((9, 18), 0.019677195698022842), ((3, 21), 0.01956890895962715), ((2, 14), 0.01942378282546997), ((1, 2), 0.019360356032848358), ((3, 9), 0.01934918202459812), ((0, 3), 0.01917041838169098), ((3, 7), 0.019054241478443146), ((8, 15), 0.01899411343038082), ((3, 20), 0.01866753026843071), ((2, 7), 0.018511733040213585), ((4, 14), 0.018474198877811432), ((11, 15), 0.018448732793331146), ((18, 20), 0.01837579905986786), ((10, 14), 0.018363293260335922), ((8, 14), 0.018259022384881973), ((16, 22), 0.018097499385476112), ((15, 22), 0.017986012622714043), ((14, 18), 0.017954625189304352), ((7, 18), 0.017445271834731102), ((19, 22), 0.017083900049328804), ((19, 23), 0.01696191355586052), ((0, 19), 0.016542481258511543), ((7, 14), 0.016529563814401627), ((8, 16), 0.016318218782544136), ((11, 16), 0.016053004190325737), ((1, 19), 0.014959096908569336), ((19, 21), 0.01464692410081625), ((9, 19), 0.013897610828280449), ((14, 19), 0.013619061559438705), ((19, 20), 0.013509122654795647), ((18, 22), 0.013342254795134068), ((2, 15), 0.01292315125465393), ((4, 15), 0.012834553606808186), ((7, 19), 0.01240149699151516), ((2, 16), 0.011479383334517479), ((10, 15), 0.010730845853686333), ((4, 16), 0.010417105630040169), ((8, 22), 0.010045559145510197), ((11, 22), 0.009959861636161804), ((12, 15), 0.00984737928956747), ((15, 17), 0.009129123762249947), ((3, 15), 0.008985898457467556), ((5, 15), 0.00896789226680994), ((10, 16), 0.008438006974756718), ((3, 16), 0.008306202478706837), ((7, 15), 0.008287650533020496), ((13, 15), 0.007526477798819542), ((12, 16), 0.00744876591488719), ((5, 16), 0.007325147744268179), ((16, 17), 0.007201350759714842), ((9, 15), 0.0069872294552624226), ((15, 21), 0.006873163860291243), ((15, 20), 0.006838272791355848), ((2, 22), 0.0067812129855155945), ((4, 22), 0.006761658471077681), ((0, 15), 0.006586180999875069), ((13, 16), 0.006208185572177172), ((15, 23), 0.005775276105850935), ((10, 22), 0.005537522491067648), ((7, 16), 0.005483220797032118), ((5, 22), 0.005256385542452335), ((0, 16), 0.004925161600112915), ((16, 21), 0.0048849028535187244), ((3, 22), 0.004863489419221878), ((1, 15), 0.0047774529084563255), ((9, 16), 0.004735977854579687), ((17, 22), 0.0047105601988732815), ((16, 20), 0.0046589067205786705), ((13, 22), 0.0045827776193618774), ((12, 22), 0.004568312782794237), ((16, 23), 0.004372032359242439), ((0, 22), 0.003971888218075037), ((14, 15), 0.0038290817756205797), ((1, 16), 0.003812565701082349), ((21, 22), 0.0035613225772976875), ((7, 22), 0.00345824402756989), ((22, 23), 0.0034248107112944126), ((9, 22), 0.003418061649426818), ((20, 22), 0.0034173931926488876), ((1, 22), 0.0033039303962141275), ((14, 16), 0.002790824044495821), ((14, 22), 0.0023039362858980894), ((6, 15), 0.0011957611422985792), ((6, 16), 0.0005221355240792036), ((6, 22), 0.0005025116843171418), ((6, 19), 0.0004660527338273823), ((6, 18), 0.0003392418147996068), ((6, 11), 0.0003239462967030704), ((6, 8), 0.00029831522260792553), ((4, 6), 0.00015023164451122284), ((6, 10), 0.00012990119284950197), ((2, 6), 0.00012624706141650677), ((5, 6), 0.00012605148367583752), ((6, 12), 0.00011522407294251025), ((6, 17), 0.00011471314064692706), ((6, 13), 0.0001139523446909152), ((3, 6), 0.00011197229468962178), ((6, 7), 0.00010870300320675597), ((0, 6), 0.00010281016147928312), ((6, 20), 0.00010096777987200767), ((6, 21), 0.00010034484876086935), ((6, 23), 9.94884321698919e-05), ((6, 9), 9.865177707979456e-05), ((1, 6), 9.560031321598217e-05), ((6, 14), 8.215453271986917e-05)]
******* after merging (0.02): [((8, 11), 128), ((15, 16), 128), ((18, 19), 128), ((0,), 64), ((1,), 64), ((2,), 64), ((3,), 64), ((4,), 64), ((5,), 64), ((6,), 64), ((7,), 64), ((9,), 64), ((10,), 64), ((12,), 64), ((13,), 64), ((14,), 64), ((17,), 64), ((20,), 64), ((21,), 64), ((22,), 64), ((23,), 64)]
{'R_grad_norm': 0.8043576687574386, 'training_loss': 4.264619863033294}
{'R_grad_norm': 0.8089015147089959, 'training_loss': 4.259012314081192}
{'R_grad_norm': 0.8027434167265892, 'training_loss': 4.235401060581207}
{'R_grad_norm': 0.8003852200508118, 'training_loss': 4.223386746644974}
{'R_grad_norm': 0.8062409004569053, 'training_loss': 4.248816267251969}
{'R_grad_norm': 0.8057340708374977, 'training_loss': 4.247868838310242}
{'R_grad_norm': 0.8053241845965385, 'training_loss': 4.240838360786438}
{'R_grad_norm': 0.8032361698150635, 'training_loss': 4.233412487506866}
{'R_grad_norm': 0.8049757000803948, 'training_loss': 4.241123970746994}
{'R_grad_norm': 0.8032042661309242, 'training_loss': 4.228841825723648}
{'R_grad_norm': 0.8023190581798554, 'training_loss': 4.222629797458649}
{'R_grad_norm': 0.8023891565203667, 'training_loss': 4.226730035543442}
{'R_grad_norm': 0.8012588402628898, 'training_loss': 4.224918454885483}
{'R_grad_norm': 0.8006151217222214, 'training_loss': 4.209207656383515}
{'R_grad_norm': 0.8061455890536309, 'training_loss': 4.2243958342075345}
{'R_grad_norm': 0.7993914702534676, 'training_loss': 4.205928663015365}
{'R_grad_norm': 0.7994036215543747, 'training_loss': 4.212056547403336}
{'R_grad_norm': 0.7998856210708618, 'training_loss': 4.199804238080978}
{'R_grad_norm': 0.7987282103300095, 'training_loss': 4.21221865773201}
{'R_grad_norm': 0.7966619974374771, 'training_loss': 4.197488802671432}
{'R_grad_norm': 0.8030789735913276, 'training_loss': 4.215480238199234}
{'R_grad_norm': 0.7968633216619492, 'training_loss': 4.209300224781036}
{'R_grad_norm': 0.797649932205677, 'training_loss': 4.204837152957916}
{'R_grad_norm': 0.7929948201775551, 'training_loss': 4.191839921474457}
{'R_grad_norm': 0.7939174184203148, 'training_loss': 4.201250350475311}
{'R_grad_norm': 0.7967281472682953, 'training_loss': 4.210404525995255}
{'R_grad_norm': 0.7978545513749122, 'training_loss': 4.191942850351333}
{'R_grad_norm': 0.7925656419992447, 'training_loss': 4.194901840686798}
{'R_grad_norm': 0.7934501418471336, 'training_loss': 4.189212064743042}
{'R_grad_norm': 0.7944422942399979, 'training_loss': 4.194014494419098}
{'R_grad_norm': 0.7944502350687981, 'training_loss': 4.19314232468605}
{'R_grad_norm': 0.796642182469368, 'training_loss': 4.209999530315399}
{'R_grad_norm': 0.793008796274662, 'training_loss': 4.198116569519043}
{'R_grad_norm': 0.7933136868476868, 'training_loss': 4.196395622491837}
{'R_grad_norm': 0.7889014258980751, 'training_loss': 4.182155865430832}
{'R_grad_norm': 0.7887667852640152, 'training_loss': 4.17784861445427}
{'R_grad_norm': 0.7881681424379349, 'training_loss': 4.182585864067078}
{'R_grad_norm': 0.7862167027592659, 'training_loss': 4.179108227491379}
{'R_grad_norm': 0.7884682473540306, 'training_loss': 4.184911645650864}
{'R_grad_norm': 0.788508475124836, 'training_loss': 4.196998541355133}
eval result tensor([8.16874, 6.95045, 8.69017, 3.96202, 3.88332, 2.99910, 3.81593, 3.33321,
        4.16139, 3.52141, 3.04005, 3.05480, 3.04031, 3.59358, 4.31171, 3.95729,
        3.28633, 3.03393, 3.09945, 4.46716, 3.82745], device='cuda:0')
computing merge metric
