{'R_grad_norm': 3.8784365129470824, 'training_loss': 18.842349452972414}
{'R_grad_norm': 4.5829591250419615, 'training_loss': 15.887133469581604}
{'R_grad_norm': 4.591546723842621, 'training_loss': 15.872313351631165}
{'R_grad_norm': 4.588724238872528, 'training_loss': 15.870886964797974}
{'R_grad_norm': 4.574657483100891, 'training_loss': 15.902275228500367}
{'R_grad_norm': 4.606466076374054, 'training_loss': 15.874294743537902}
{'R_grad_norm': 4.580111997127533, 'training_loss': 15.871952061653138}
{'R_grad_norm': 4.619132890701294, 'training_loss': 15.835509696006774}
{'R_grad_norm': 4.557765166759491, 'training_loss': 15.815750288963319}
{'R_grad_norm': 4.597411117553711, 'training_loss': 15.791343116760254}
{'R_grad_norm': 4.600058245658874, 'training_loss': 15.851303882598877}
{'R_grad_norm': 4.5695515894889835, 'training_loss': 15.839334325790405}
{'R_grad_norm': 4.58217141866684, 'training_loss': 15.841807460784912}
{'R_grad_norm': 4.577755532264709, 'training_loss': 15.775165882110596}
{'R_grad_norm': 4.57206974029541, 'training_loss': 15.834757180213929}
{'R_grad_norm': 4.551040768623352, 'training_loss': 15.82960659980774}
{'R_grad_norm': 4.571683983802796, 'training_loss': 15.78227367401123}
{'R_grad_norm': 4.575076315402985, 'training_loss': 15.811983761787415}
{'R_grad_norm': 4.57053483247757, 'training_loss': 15.801486096382142}
{'R_grad_norm': 4.5548678231239315, 'training_loss': 15.804101552963257}
{'R_grad_norm': 4.554181177616119, 'training_loss': 15.764872050285339}
{'R_grad_norm': 4.5726970672607425, 'training_loss': 15.747312865257264}
{'R_grad_norm': 4.567772903442383, 'training_loss': 15.844064598083497}
{'R_grad_norm': 4.555992736816406, 'training_loss': 15.816524095535279}
{'R_grad_norm': 4.578571064472198, 'training_loss': 15.838128862380982}
eval result tensor([16.24217, 15.12999, 14.99909, 15.68968, 16.57866, 15.97578, 16.88504,
        16.16914, 15.70027, 14.99072, 16.16836, 15.14192, 16.31820, 14.89201,
        16.58432, 14.22557, 16.16350, 14.26022, 16.56715, 15.58426, 13.78642,
        17.11160, 16.67281, 16.19167], device='cuda:0')
computing merge metric
normed mi [((21, 23), 0.06943154335021973), ((18, 23), 0.06740017980337143), ((18, 21), 0.0648222491145134), ((10, 21), 0.06479465216398239), ((10, 23), 0.06269025057554245), ((4, 22), 0.06129062920808792), ((7, 21), 0.06103154644370079), ((17, 20), 0.05991378054022789), ((7, 23), 0.059847392141819), ((12, 16), 0.05872638523578644), ((11, 22), 0.058521632105112076), ((0, 16), 0.058268193155527115), ((16, 20), 0.05811339244246483), ((7, 18), 0.05787963792681694), ((10, 16), 0.057442620396614075), ((1, 22), 0.057337697595357895), ((6, 18), 0.057183776050806046), ((16, 21), 0.0570807047188282), ((11, 16), 0.057056911289691925), ((14, 23), 0.05640718713402748), ((14, 21), 0.056339628994464874), ((16, 22), 0.05620185658335686), ((0, 4), 0.05613715201616287), ((10, 18), 0.05609177425503731), ((1, 16), 0.05581088364124298), ((7, 10), 0.0556156150996685), ((3, 22), 0.055391814559698105), ((16, 19), 0.05535262078046799), ((16, 23), 0.055304963141679764), ((16, 17), 0.055114343762397766), ((14, 18), 0.05510081350803375), ((4, 16), 0.05500089004635811), ((4, 12), 0.05459558963775635), ((11, 19), 0.054531510919332504), ((11, 20), 0.054463136941194534), ((0, 21), 0.05438821017742157), ((1, 11), 0.05423393100500107), ((0, 10), 0.054068803787231445), ((11, 12), 0.05379251390695572), ((1, 20), 0.05369291827082634), ((11, 17), 0.05367103964090347), ((14, 16), 0.05364765599370003), ((0, 22), 0.05360054224729538), ((9, 20), 0.05304652079939842), ((5, 16), 0.052996162325143814), ((12, 22), 0.05292773246765137), ((19, 20), 0.052884701639413834), ((0, 12), 0.05269971862435341), ((3, 4), 0.052667174488306046), ((7, 14), 0.052583321928977966), ((9, 22), 0.0525004044175148), ((7, 16), 0.05235999450087547), ((17, 19), 0.05199509114027023), ((6, 23), 0.0515049546957016), ((20, 22), 0.05131034180521965), ((1, 12), 0.051258333027362823), ((12, 20), 0.05119764059782028), ((9, 16), 0.05102552846074104), ((19, 22), 0.050961125642061234), ((0, 23), 0.050923775881528854), ((12, 17), 0.05090506002306938), ((10, 14), 0.05084409937262535), ((12, 19), 0.05067955330014229), ((1, 4), 0.05057383328676224), ((0, 20), 0.0504060834646225), ((1, 9), 0.050283320248126984), ((1, 19), 0.05020809546113014), ((0, 1), 0.05008907988667488), ((0, 3), 0.05002163350582123), ((3, 16), 0.05001937225461006), ((0, 11), 0.049931105226278305), ((5, 12), 0.049745507538318634), ((10, 12), 0.04967259615659714), ((4, 11), 0.04965893179178238), ((1, 17), 0.04923638701438904), ((6, 14), 0.04913508892059326), ((6, 7), 0.04894942045211792), ((6, 21), 0.048804156482219696), ((4, 9), 0.0484909862279892), ((16, 18), 0.04848836734890938), ((9, 12), 0.04829823225736618), ((9, 17), 0.048265241086483), ((4, 10), 0.04824637621641159), ((5, 11), 0.047988347709178925), ((3, 17), 0.0477018728852272), ((9, 11), 0.04767719283699989), ((0, 19), 0.047552622854709625), ((5, 19), 0.04748920351266861), ((12, 23), 0.04745449498295784), ((0, 9), 0.04733562469482422), ((3, 10), 0.04715156927704811), ((3, 11), 0.04702815040946007), ((5, 23), 0.04691542685031891), ((4, 20), 0.046905651688575745), ((0, 7), 0.046882741153240204), ((3, 12), 0.04674595221877098), ((17, 22), 0.04659971222281456), ((3, 20), 0.046471286565065384), ((10, 17), 0.04641543701291084), ((12, 21), 0.04635487496852875), ((1, 3), 0.04626818001270294), ((10, 20), 0.04570360854268074), ((7, 12), 0.045686669647693634), ((5, 14), 0.04567376524209976), ((6, 10), 0.04561780020594597), ((4, 17), 0.04553430899977684), ((5, 17), 0.04549889639019966), ((12, 14), 0.04539376497268677), ((3, 9), 0.04530072584748268), ((10, 11), 0.04528816416859627), ((5, 10), 0.04509976878762245), ((9, 19), 0.04499560222029686), ((4, 21), 0.044896166771650314), ((0, 14), 0.04484577849507332), ((4, 19), 0.04478156939148903), ((0, 17), 0.044565487653017044), ((5, 20), 0.044406283646821976), ((10, 19), 0.0443948358297348), ((3, 21), 0.04428250342607498), ((4, 5), 0.04416671022772789), ((6, 16), 0.043954841792583466), ((14, 17), 0.04389066621661186), ((14, 19), 0.043805863708257675), ((0, 5), 0.043744079768657684), ((14, 20), 0.04370339214801788), ((5, 21), 0.043688058853149414), ((1, 10), 0.043687161058187485), ((4, 23), 0.04368450865149498), ((5, 7), 0.043574847280979156), ((1, 5), 0.04343755170702934), ((0, 18), 0.0433696024119854), ((8, 18), 0.04334219917654991), ((7, 17), 0.04321770742535591), ((20, 21), 0.04311332479119301), ((6, 8), 0.04303845763206482), ((7, 20), 0.04286558926105499), ((17, 23), 0.04286530986428261), ((11, 14), 0.04273472726345062), ((20, 23), 0.04264935106039047), ((17, 21), 0.04264109581708908), ((7, 11), 0.04252832755446434), ((11, 23), 0.04243924841284752), ((10, 22), 0.04232926666736603), ((8, 14), 0.042309146374464035), ((5, 22), 0.042281053960323334), ((11, 21), 0.04222362861037254), ((9, 10), 0.04215812683105469), ((3, 19), 0.04210885614156723), ((4, 7), 0.04201726242899895), ((3, 23), 0.04192258417606354), ((5, 18), 0.041908636689186096), ((8, 23), 0.0418829545378685), ((12, 18), 0.041476428508758545), ((7, 19), 0.041372381150722504), ((19, 21), 0.041356101632118225), ((19, 23), 0.04114805907011032), ((1, 21), 0.04111875966191292), ((1, 14), 0.04108578711748123), ((3, 7), 0.04108284041285515), ((1, 7), 0.040608663111925125), ((1, 23), 0.04027699679136276), ((7, 9), 0.040220655500888824), ((9, 21), 0.04012607783079147), ((5, 9), 0.039920784533023834), ((5, 6), 0.039842624217271805), ((7, 8), 0.03979083150625229), ((4, 14), 0.03975846618413925), ((9, 23), 0.039625607430934906), ((6, 12), 0.03929875046014786), ((17, 18), 0.0387754887342453), ((9, 14), 0.038604795932769775), ((8, 21), 0.03824908286333084), ((8, 16), 0.03790117800235748), ((4, 18), 0.0378381609916687), ((6, 17), 0.03781807795166969), ((3, 5), 0.037693753838539124), ((18, 20), 0.03747965395450592), ((0, 6), 0.037367142736911774), ((21, 22), 0.03727622702717781), ((6, 20), 0.03695150837302208), ((5, 8), 0.03653210401535034), ((6, 19), 0.03624008223414421), ((3, 14), 0.03621119260787964), ((11, 18), 0.036025259643793106), ((8, 19), 0.035865020006895065), ((18, 19), 0.035777747631073), ((8, 17), 0.03553963452577591), ((8, 10), 0.035454507917165756), ((1, 18), 0.03540412336587906), ((3, 18), 0.035358622670173645), ((6, 11), 0.03517436981201172), ((22, 23), 0.035047538578510284), ((8, 12), 0.03485884517431259), ((8, 20), 0.03472241014242172), ((9, 18), 0.034667227417230606), ((4, 6), 0.034032225608825684), ((1, 6), 0.03376157581806183), ((7, 22), 0.03374282643198967), ((8, 11), 0.033375952392816544), ((14, 22), 0.03298276662826538), ((6, 9), 0.03270251303911209), ((1, 8), 0.03081396035850048), ((3, 6), 0.030606064945459366), ((0, 8), 0.02985556609928608), ((8, 9), 0.028619328513741493), ((4, 8), 0.027777602896094322), ((18, 22), 0.027149435132741928), ((13, 22), 0.026182783767580986), ((6, 22), 0.02551114931702614), ((3, 8), 0.02501409687101841), ((2, 13), 0.022129332646727562), ((8, 22), 0.02137221023440361), ((4, 13), 0.019214646890759468), ((0, 13), 0.01839279569685459), ((13, 15), 0.018350813537836075), ((15, 22), 0.01768258959054947), ((2, 15), 0.017467647790908813), ((3, 13), 0.01710563339293003), ((2, 22), 0.01655908115208149), ((9, 13), 0.016088809818029404), ((1, 13), 0.015610666014254093), ((11, 13), 0.014438397251069546), ((12, 13), 0.014197014272212982), ((13, 20), 0.01413505245000124), ((13, 16), 0.014092985540628433), ((4, 15), 0.013596925884485245), ((10, 13), 0.013566704466938972), ((13, 21), 0.013410438783466816), ((0, 15), 0.012962980195879936), ((2, 4), 0.012891902588307858), ((13, 17), 0.012708652764558792), ((13, 19), 0.012323924340307713), ((3, 15), 0.012089304625988007), ((0, 2), 0.01197044737637043), ((13, 23), 0.011856356635689735), ((9, 15), 0.011484523303806782), ((12, 15), 0.011385033838450909), ((15, 16), 0.011232124641537666), ((7, 13), 0.011166357435286045), ((2, 3), 0.011104730889201164), ((13, 14), 0.010813912376761436), ((11, 15), 0.010706629604101181), ((2, 16), 0.010552952066063881), ((1, 2), 0.010392786003649235), ((2, 12), 0.010389561764895916), ((5, 13), 0.010360466316342354), ((10, 15), 0.010206884704530239), ((1, 15), 0.010182155296206474), ((2, 10), 0.010153908282518387), ((2, 9), 0.010074922814965248), ((15, 17), 0.01005514245480299), ((13, 18), 0.0100404042750597), ((2, 20), 0.009972534142434597), ((15, 21), 0.009867923334240913), ((2, 11), 0.00982252974063158), ((15, 20), 0.00980567280203104), ((2, 21), 0.00972787942737341), ((2, 17), 0.009545920416712761), ((15, 19), 0.009482018649578094), ((2, 19), 0.009272594936192036), ((2, 23), 0.009064652025699615), ((15, 23), 0.008967163972556591), ((6, 13), 0.008886149153113365), ((2, 7), 0.008647849783301353), ((2, 14), 0.008622197434306145), ((5, 15), 0.008533723652362823), ((14, 15), 0.008410987444221973), ((7, 15), 0.008269007317721844), ((15, 18), 0.008189121261239052), ((2, 18), 0.007930572144687176), ((2, 5), 0.00792649108916521), ((6, 15), 0.007342489901930094), ((8, 13), 0.007252287119626999), ((2, 6), 0.007173377554863691), ((2, 8), 0.005697729531675577), ((8, 15), 0.005527771543711424)]
******* after merging (0.04): [((21, 23), 64), ((4, 22), 64), ((17, 20), 64), ((0,), 32), ((1,), 32), ((2,), 32), ((3,), 32), ((5,), 32), ((6,), 32), ((7,), 32), ((8,), 32), ((9,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((18,), 32), ((19,), 32)]
{'R_grad_norm': 5.487692947387695, 'training_loss': 17.18027729034424}
{'R_grad_norm': 5.496616954803467, 'training_loss': 17.194386110305786}
{'R_grad_norm': 5.477353074550629, 'training_loss': 17.088494148254394}
{'R_grad_norm': 5.49836434841156, 'training_loss': 17.14599193572998}
{'R_grad_norm': 5.48331615447998, 'training_loss': 17.10994721889496}
{'R_grad_norm': 5.514623911380768, 'training_loss': 17.068759393692016}
{'R_grad_norm': 5.479459345340729, 'training_loss': 17.141564421653747}
{'R_grad_norm': 5.500717339515686, 'training_loss': 17.056502809524535}
{'R_grad_norm': 5.492861063480377, 'training_loss': 17.106718702316286}
{'R_grad_norm': 5.50149108171463, 'training_loss': 17.037003259658814}
{'R_grad_norm': 5.5057123970985415, 'training_loss': 17.164070959091188}
{'R_grad_norm': 5.48905784368515, 'training_loss': 17.047507734298705}
{'R_grad_norm': 5.514173300266266, 'training_loss': 17.06283606052399}
{'R_grad_norm': 5.488524541854859, 'training_loss': 17.023360953330993}
{'R_grad_norm': 5.511216948032379, 'training_loss': 16.979079937934877}
{'R_grad_norm': 5.521691386699676, 'training_loss': 17.02330852508545}
{'R_grad_norm': 5.495665500164032, 'training_loss': 17.06344431400299}
{'R_grad_norm': 5.491005573272705, 'training_loss': 16.960195355415344}
{'R_grad_norm': 5.511593868732453, 'training_loss': 16.99331449508667}
{'R_grad_norm': 5.484646623134613, 'training_loss': 17.01225800514221}
{'R_grad_norm': 5.515981404781342, 'training_loss': 17.018063101768494}
{'R_grad_norm': 5.483077397346497, 'training_loss': 17.02165359020233}
{'R_grad_norm': 5.505700001716614, 'training_loss': 17.008254108428954}
{'R_grad_norm': 5.498723421096802, 'training_loss': 16.974872527122496}
{'R_grad_norm': 5.511123192310333, 'training_loss': 16.970080881118776}
{'R_grad_norm': 5.48562644481659, 'training_loss': 16.917123880386352}
{'R_grad_norm': 5.490698282718658, 'training_loss': 16.955488400459288}
{'R_grad_norm': 5.510737459659577, 'training_loss': 16.9464629983902}
{'R_grad_norm': 5.504050788879394, 'training_loss': 16.915027027130126}
{'R_grad_norm': 5.497943351268768, 'training_loss': 16.949513835906984}
{'R_grad_norm': 5.475083477497101, 'training_loss': 16.9494855260849}
{'R_grad_norm': 5.488779647350311, 'training_loss': 16.900814752578736}
{'R_grad_norm': 5.5028325772285465, 'training_loss': 16.92504791736603}
{'R_grad_norm': 5.4909098434448245, 'training_loss': 16.927800970077513}
{'R_grad_norm': 5.4906455779075625, 'training_loss': 16.929905557632445}
{'R_grad_norm': 5.498640503883362, 'training_loss': 16.939511003494264}
{'R_grad_norm': 5.512009267807007, 'training_loss': 16.940966458320617}
{'R_grad_norm': 5.494486432075501, 'training_loss': 16.93465480327606}
{'R_grad_norm': 5.478026056289673, 'training_loss': 16.94124647140503}
{'R_grad_norm': 5.476076905727386, 'training_loss': 16.870092635154723}
eval result tensor([28.72892, 30.51994, 22.99479, 15.62769, 14.49341, 14.69108, 15.06959,
        15.64691, 16.65552, 15.53143, 15.37614, 14.13942, 15.42721, 14.49341,
        15.66681, 14.57536, 15.72204, 13.95753, 15.41585, 15.77759, 15.11745],
       device='cuda:0')
computing merge metric
normed mi [((9, 19), 0.05516129359602928), ((14, 18), 0.054768647998571396), ((8, 19), 0.054230477660894394), ((0, 19), 0.05389884114265442), ((3, 18), 0.053211554884910583), ((4, 18), 0.053013041615486145), ((13, 18), 0.053004443645477295), ((18, 20), 0.05268895626068115), ((12, 18), 0.052130844444036484), ((9, 12), 0.051910851150751114), ((12, 19), 0.051645420491695404), ((0, 12), 0.051617940266927086), ((13, 20), 0.05119234323501587), ((7, 18), 0.05089925602078438), ((4, 13), 0.05066762492060661), ((0, 9), 0.05055434505144755), ((9, 18), 0.05018658563494682), ((4, 20), 0.050156548619270325), ((3, 14), 0.04993284493684769), ((16, 18), 0.04947267472743988), ((16, 19), 0.04932011663913727), ((3, 12), 0.04900265485048294), ((4, 14), 0.048764489591121674), ((13, 14), 0.04864921420812607), ((9, 16), 0.0481577143073082), ((14, 20), 0.04786364361643791), ((8, 9), 0.04771018028259277), ((11, 18), 0.047324080020189285), ((7, 14), 0.047323860228061676), ((2, 18), 0.04683489600817362), ((1, 14), 0.04653473198413849), ((7, 13), 0.04642081633210182), ((12, 16), 0.04640805721282959), ((11, 14), 0.04613591730594635), ((0, 18), 0.04598828156789144), ((1, 3), 0.04593358437220255), ((12, 14), 0.045905325561761856), ((1, 18), 0.045875887076059975), ((0, 16), 0.04579605162143707), ((6, 18), 0.04569525271654129), ((3, 4), 0.0455293245613575), ((3, 20), 0.04548368975520134), ((8, 16), 0.045453835278749466), ((3, 6), 0.04533613473176956), ((3, 11), 0.04512703791260719), ((4, 11), 0.04507547616958618), ((3, 9), 0.04503587260842323), ((18, 19), 0.04494144767522812), ((7, 20), 0.044688209891319275), ((6, 14), 0.0439721941947937), ((9, 14), 0.04390062391757965), ((6, 11), 0.04387751594185829), ((3, 13), 0.043499574065208435), ((2, 13), 0.04347409804662069), ((7, 12), 0.04344453290104866), ((1, 6), 0.043421462178230286), ((2, 4), 0.043384636441866554), ((8, 12), 0.04334191232919693), ((4, 7), 0.043290313333272934), ((11, 20), 0.043037448078393936), ((11, 13), 0.04288998618721962), ((6, 12), 0.042581915855407715), ((10, 16), 0.04256056249141693), ((13, 16), 0.042559001594781876), ((7, 16), 0.0424363873898983), ((2, 20), 0.04229417443275452), ((10, 19), 0.042248133569955826), ((0, 3), 0.042222484946250916), ((3, 7), 0.04215198755264282), ((7, 9), 0.04212156683206558), ((0, 8), 0.04204977055390676), ((1, 11), 0.04202355444431305), ((8, 18), 0.04190177470445633), ((16, 20), 0.041796375066041946), ((12, 13), 0.04159610718488693), ((14, 16), 0.04158741235733032), ((4, 6), 0.04155220463871956), ((12, 20), 0.04154301434755325), ((8, 10), 0.041337914764881134), ((4, 12), 0.04131357744336128), ((4, 16), 0.04115962237119675), ((1, 4), 0.041048310697078705), ((9, 13), 0.04097858816385269), ((2, 14), 0.04086494445800781), ((4, 9), 0.040775366127491), ((1, 20), 0.040725926558176674), ((9, 20), 0.04064000025391579), ((1, 13), 0.040260965625445046), ((6, 20), 0.04015614092350006), ((6, 13), 0.040121667087078094), ((11, 12), 0.03995702043175697), ((3, 19), 0.03992095962166786), ((7, 19), 0.03955334052443504), ((9, 10), 0.03941000998020172), ((2, 11), 0.039276192585627236), ((14, 19), 0.039139118045568466), ((10, 18), 0.03879818692803383), ((6, 9), 0.03877627104520798), ((3, 16), 0.03865230455994606), ((9, 11), 0.03864201530814171), ((7, 8), 0.038248755037784576), ((7, 11), 0.03819437325000763), ((1, 7), 0.038085974752902985), ((1, 2), 0.03800887614488602), ((8, 14), 0.03791546821594238), ((0, 14), 0.0378610094388326), ((2, 6), 0.03769748657941818), ((10, 13), 0.037204474210739136), ((0, 7), 0.037021465599536896), ((2, 3), 0.037004890541235604), ((1, 12), 0.0369789848725001), ((2, 12), 0.03669654826323191), ((2, 7), 0.03636327385902405), ((8, 13), 0.03635450825095177), ((7, 10), 0.0361969955265522), ((2, 9), 0.036059690018494926), ((3, 8), 0.035927098244428635), ((2, 16), 0.035916114846865334), ((10, 12), 0.035635415464639664), ((6, 7), 0.03560662269592285), ((13, 19), 0.03546738624572754), ((4, 19), 0.03545260429382324), ((4, 8), 0.03533973544836044), ((10, 20), 0.035136375576257706), ((4, 10), 0.034835636615753174), ((11, 16), 0.03473283722996712), ((8, 20), 0.03471346199512482), ((19, 20), 0.03457554429769516), ((10, 14), 0.034375954419374466), ((0, 10), 0.03362970550855001), ((0, 20), 0.03343219061692556), ((0, 2), 0.03326377645134926), ((0, 13), 0.03326158473889033), ((0, 6), 0.03305245687564214), ((11, 19), 0.03303714841604233), ((6, 16), 0.03291601315140724), ((0, 4), 0.03275689482688904), ((1, 9), 0.03257595251003901), ((6, 19), 0.032314401119947433), ((0, 1), 0.032050907611846924), ((8, 11), 0.03190342336893082), ((2, 19), 0.03130326916774114), ((2, 8), 0.031257140139738716), ((2, 10), 0.0299167533715566), ((6, 8), 0.02991585247218609), ((3, 10), 0.02972308360040188), ((0, 11), 0.029467076063156128), ((1, 16), 0.028265525897343952), ((10, 11), 0.02782597206532955), ((1, 19), 0.027150511741638184), ((1, 8), 0.02649085223674774), ((6, 10), 0.024718033149838448), ((1, 10), 0.021026226381460827), ((5, 15), 0.020980169996619225), ((15, 17), 0.01764126680791378), ((3, 15), 0.017316127195954323), ((5, 17), 0.01694832555949688), ((1, 15), 0.016012662400801975), ((6, 15), 0.015834815800189972), ((11, 15), 0.015555000863969326), ((14, 15), 0.013814122416079044), ((1, 17), 0.013006791472434998), ((15, 18), 0.012772730551660061), ((12, 15), 0.012139868922531605), ((4, 15), 0.01213550940155983), ((3, 17), 0.011988353915512562), ((1, 5), 0.011895144979159037), ((3, 5), 0.011538034304976463), ((15, 20), 0.011247938498854637), ((13, 15), 0.01120736077427864), ((6, 17), 0.011130214668810368), ((11, 17), 0.011009767651557922), ((9, 15), 0.010640823282301426), ((14, 17), 0.010568121448159218), ((5, 14), 0.010260118171572685), ((5, 6), 0.010208990424871445), ((17, 18), 0.010197814553976059), ((7, 15), 0.010038023814558983), ((5, 18), 0.00987713411450386), ((5, 11), 0.009826219640672207), ((15, 19), 0.009054466150701046), ((5, 12), 0.009043018333613873), ((15, 16), 0.008991547860205173), ((12, 17), 0.008956050500273705), ((0, 15), 0.00876962145169576), ((2, 15), 0.00867088201145331), ((17, 20), 0.008658414706587791), ((4, 5), 0.008647247217595577), ((13, 17), 0.00858254823833704), ((8, 15), 0.008565094321966171), ((4, 17), 0.008457024581730366), ((5, 13), 0.008447625674307346), ((5, 9), 0.008395569398999214), ((5, 20), 0.00826720055192709), ((7, 17), 0.008131693117320538), ((2, 17), 0.007723874722917874), ((9, 17), 0.007712445221841335), ((5, 7), 0.007535344921052456), ((0, 17), 0.007525791103641192), ((0, 5), 0.007445632169644038), ((2, 5), 0.007429091259837151), ((5, 19), 0.007271067705005407), ((17, 19), 0.007125316187739372), ((5, 16), 0.007073541171848774), ((8, 17), 0.007020945195108652), ((10, 15), 0.006912802346050739), ((5, 8), 0.006905665155500174), ((16, 17), 0.006846126168966293), ((5, 10), 0.005440135952085257), ((10, 17), 0.004765662830322981)]
