{'R_grad_norm': 1.2466533142328262, 'training_loss': 8.438757982254028}
{'R_grad_norm': 1.2844743233919145, 'training_loss': 7.063807294368744}
{'R_grad_norm': 1.2891402757167816, 'training_loss': 7.078577561378479}
{'R_grad_norm': 1.281984965801239, 'training_loss': 7.026414613723755}
{'R_grad_norm': 1.284160511493683, 'training_loss': 7.037650468349457}
{'R_grad_norm': 1.284960234761238, 'training_loss': 7.043877060413361}
{'R_grad_norm': 1.2831210643053055, 'training_loss': 7.022016704082489}
{'R_grad_norm': 1.2838458979129792, 'training_loss': 7.021216180324554}
{'R_grad_norm': 1.282305535674095, 'training_loss': 6.997870137691498}
{'R_grad_norm': 1.281117240190506, 'training_loss': 6.981143627166748}
{'R_grad_norm': 1.2801151496171952, 'training_loss': 6.9822845458984375}
{'R_grad_norm': 1.2804577881097794, 'training_loss': 6.978603432178497}
{'R_grad_norm': 1.280576124191284, 'training_loss': 6.978261103630066}
{'R_grad_norm': 1.281302039027214, 'training_loss': 6.967698104381562}
{'R_grad_norm': 1.281365560889244, 'training_loss': 6.964545459747314}
{'R_grad_norm': 1.2790293598175049, 'training_loss': 6.953247299194336}
{'R_grad_norm': 1.27934430539608, 'training_loss': 6.948841469287872}
{'R_grad_norm': 1.2780440330505372, 'training_loss': 6.935335326194763}
{'R_grad_norm': 1.2797474056482314, 'training_loss': 6.960296175479889}
{'R_grad_norm': 1.2753162372112274, 'training_loss': 6.9218994235992435}
{'R_grad_norm': 1.275016776919365, 'training_loss': 6.921963531970977}
{'R_grad_norm': 1.278313965201378, 'training_loss': 6.934241914749146}
{'R_grad_norm': 1.2745388102531434, 'training_loss': 6.907407174110412}
{'R_grad_norm': 1.273632138967514, 'training_loss': 6.903570394515992}
{'R_grad_norm': 1.2742056405544282, 'training_loss': 6.903362834453583}
{'R_grad_norm': 1.2760951793193818, 'training_loss': 6.907160966396332}
{'R_grad_norm': 1.2735184782743454, 'training_loss': 6.888077826499939}
{'R_grad_norm': 1.2733122581243514, 'training_loss': 6.884589962959289}
{'R_grad_norm': 1.2739388579130173, 'training_loss': 6.883914587497711}
{'R_grad_norm': 1.2741074657440186, 'training_loss': 6.891856787204742}
{'R_grad_norm': 1.2724956566095351, 'training_loss': 6.879063065052033}
{'R_grad_norm': 1.2734815913438797, 'training_loss': 6.8706218934059144}
{'R_grad_norm': 1.2712103480100632, 'training_loss': 6.862937655448913}
{'R_grad_norm': 1.270527657866478, 'training_loss': 6.864769191741943}
{'R_grad_norm': 1.270823609828949, 'training_loss': 6.863911678791046}
{'R_grad_norm': 1.275857582092285, 'training_loss': 6.8879632878303525}
{'R_grad_norm': 1.2695640575885774, 'training_loss': 6.844529123306274}
{'R_grad_norm': 1.271507400870323, 'training_loss': 6.855126523971558}
{'R_grad_norm': 1.2685958445072174, 'training_loss': 6.853291084766388}
{'R_grad_norm': 1.2706761711835861, 'training_loss': 6.856148803234101}
{'R_grad_norm': 1.2666124659776687, 'training_loss': 6.819136300086975}
{'R_grad_norm': 1.2659511202573777, 'training_loss': 6.824121522903442}
{'R_grad_norm': 1.2669115149974823, 'training_loss': 6.831166274547577}
{'R_grad_norm': 1.2686149060726166, 'training_loss': 6.8293399500846865}
{'R_grad_norm': 1.2695773375034332, 'training_loss': 6.83806515455246}
{'R_grad_norm': 1.2671912705898285, 'training_loss': 6.823938088417053}
{'R_grad_norm': 1.2652968776226043, 'training_loss': 6.820198833942413}
{'R_grad_norm': 1.2678727048635483, 'training_loss': 6.821306698322296}
{'R_grad_norm': 1.2660253608226777, 'training_loss': 6.821239757537842}
{'R_grad_norm': 1.266422929763794, 'training_loss': 6.817778820991516}
{'R_grad_norm': 1.2647617828845978, 'training_loss': 6.80379136800766}
{'R_grad_norm': 1.267349054813385, 'training_loss': 6.829029011726379}
{'R_grad_norm': 1.264086326956749, 'training_loss': 6.803686001300812}
{'R_grad_norm': 1.2611379367113114, 'training_loss': 6.779762752056122}
{'R_grad_norm': 1.2644941681623458, 'training_loss': 6.790474536418915}
{'R_grad_norm': 1.2635801583528519, 'training_loss': 6.790063478946686}
{'R_grad_norm': 1.2640070021152496, 'training_loss': 6.806111052036285}
{'R_grad_norm': 1.2626499652862548, 'training_loss': 6.785588791370392}
{'R_grad_norm': 1.2637230718135835, 'training_loss': 6.809123277664185}
{'R_grad_norm': 1.2576824229955674, 'training_loss': 6.770097391605377}
{'R_grad_norm': 1.2588795399665833, 'training_loss': 6.75760055065155}
{'R_grad_norm': 1.2569690710306167, 'training_loss': 6.76509664773941}
{'R_grad_norm': 1.2624811828136444, 'training_loss': 6.784174299240112}
{'R_grad_norm': 1.2583819538354875, 'training_loss': 6.766544167995453}
{'R_grad_norm': 1.2569076144695281, 'training_loss': 6.770459163188934}
{'R_grad_norm': 1.2567543625831603, 'training_loss': 6.76079115152359}
{'R_grad_norm': 1.2569093739986419, 'training_loss': 6.765146749019623}
{'R_grad_norm': 1.257414938211441, 'training_loss': 6.75742087841034}
{'R_grad_norm': 1.2529760444164275, 'training_loss': 6.740807721614837}
{'R_grad_norm': 1.2537607491016387, 'training_loss': 6.742484254837036}
{'R_grad_norm': 1.2536888718605042, 'training_loss': 6.742418327331543}
eval result tensor([6.01255, 6.66793, 7.41185, 6.86484, 5.47979, 5.79495, 5.42149, 6.68112,
        7.29399, 5.87680, 6.45519, 7.34061, 7.40268, 7.86539, 7.61603, 7.37765,
        6.45385, 6.69708, 7.04972, 5.12278, 5.89358, 8.74303, 5.83422, 7.61791],
       device='cuda:0')
computing merge metric
normed mi [((9, 20), 0.12474535405635834), ((6, 19), 0.11670267581939697), ((9, 19), 0.11648353934288025), ((19, 20), 0.1127525120973587), ((6, 9), 0.11148651689291), ((6, 20), 0.10833326727151871), ((5, 9), 0.10627744346857071), ((9, 22), 0.10550232976675034), ((12, 20), 0.10469549149274826), ((9, 12), 0.10444719344377518), ((5, 22), 0.10310854762792587), ((4, 19), 0.10299725085496902), ((20, 22), 0.10291288048028946), ((5, 20), 0.10278107225894928), ((9, 16), 0.10236888378858566), ((16, 20), 0.10131468623876572), ((0, 9), 0.10001584887504578), ((5, 6), 0.09970108419656754), ((0, 5), 0.09950699657201767), ((0, 6), 0.0986623466014862), ((0, 22), 0.09866147488355637), ((0, 20), 0.09670877456665039), ((6, 22), 0.09543277323246002), ((5, 19), 0.0950583890080452), ((0, 16), 0.09265540540218353), ((16, 22), 0.09246169030666351), ((6, 16), 0.0921478345990181), ((0, 19), 0.09109089523553848), ((5, 16), 0.09105325490236282), ((16, 19), 0.08960582315921783), ((19, 22), 0.0895528793334961), ((12, 16), 0.08661320805549622), ((4, 9), 0.08597831428050995), ((4, 20), 0.08550653606653214), ((12, 22), 0.08524374663829803), ((5, 12), 0.08387447893619537), ((12, 19), 0.08379841595888138), ((0, 7), 0.08288005739450455), ((4, 6), 0.08136971294879913), ((6, 12), 0.08074594289064407), ((7, 22), 0.08073841035366058), ((0, 12), 0.08007233589887619), ((5, 7), 0.07960723340511322), ((7, 16), 0.07739480584859848), ((7, 9), 0.07712390273809433), ((7, 20), 0.07706840336322784), ((10, 20), 0.0754518136382103), ((12, 21), 0.07498724013566971), ((10, 22), 0.07467348128557205), ((9, 10), 0.07457012683153152), ((10, 12), 0.07422672212123871), ((0, 10), 0.07351808995008469), ((5, 10), 0.07266082614660263), ((10, 16), 0.07255949825048447), ((6, 7), 0.0722111314535141), ((1, 22), 0.07153695821762085), ((0, 1), 0.07046017795801163), ((0, 3), 0.06994622945785522), ((7, 10), 0.06992357224225998), ((3, 22), 0.06884097307920456), ((1, 5), 0.06863363087177277), ((7, 12), 0.068508081138134), ((9, 21), 0.06716775894165039), ((3, 16), 0.06675966829061508), ((12, 18), 0.06646953523159027), ((3, 5), 0.0657377764582634), ((20, 21), 0.06558384746313095), ((3, 12), 0.06548416614532471), ((3, 9), 0.0654788687825203), ((1, 7), 0.06503203511238098), ((3, 20), 0.06467040628194809), ((7, 19), 0.06435097008943558), ((18, 22), 0.06332588195800781), ((3, 7), 0.06318499892950058), ((9, 18), 0.062679722905159), ((1, 9), 0.06258098781108856), ((0, 18), 0.062222160398960114), ((18, 20), 0.06209476292133331), ((3, 10), 0.06190680339932442), ((6, 10), 0.06178281083703041), ((1, 10), 0.06149987503886223), ((11, 12), 0.061346687376499176), ((16, 21), 0.060439202934503555), ((10, 18), 0.060355477035045624), ((1, 16), 0.06032124534249306), ((3, 18), 0.06020953133702278), ((1, 20), 0.06004435941576958), ((16, 18), 0.060028281062841415), ((5, 18), 0.059529516845941544), ((4, 16), 0.05943027883768082), ((7, 18), 0.059073708951473236), ((4, 5), 0.058576423674821854), ((4, 12), 0.0583832822740078), ((1, 3), 0.0581541433930397), ((4, 22), 0.05751964822411537), ((1, 12), 0.05709013342857361), ((17, 22), 0.0564667209982872), ((10, 19), 0.05591844394803047), ((9, 11), 0.055646877735853195), ((1, 6), 0.05561302602291107), ((0, 17), 0.05549347773194313), ((5, 17), 0.05518009141087532), ((11, 20), 0.054717618972063065), ((11, 22), 0.05461004003882408), ((19, 21), 0.05455731227993965), ((3, 6), 0.054555200040340424), ((0, 14), 0.05448998883366585), ((1, 14), 0.054428160190582275), ((11, 16), 0.0538782961666584), ((14, 22), 0.05377359315752983), ((0, 11), 0.05366797745227814), ((7, 14), 0.0536261647939682), ((0, 21), 0.05352348834276199), ((1, 18), 0.053496379405260086), ((5, 11), 0.053420308977365494), ((7, 17), 0.05301251634955406), ((21, 22), 0.05299309641122818), ((7, 23), 0.052399344742298126), ((0, 4), 0.052115511149168015), ((14, 16), 0.05205979570746422), ((5, 14), 0.052023060619831085), ((16, 17), 0.05194110423326492), ((1, 17), 0.051582351326942444), ((5, 21), 0.05150340124964714), ((10, 14), 0.051499780267477036), ((10, 11), 0.05109523981809616), ((12, 14), 0.051052674651145935), ((6, 21), 0.05097636952996254), ((3, 19), 0.050856590270996094), ((9, 17), 0.050671253353357315), ((10, 17), 0.050558362156152725), ((1, 23), 0.050464119762182236), ((3, 17), 0.0498514324426651), ((9, 14), 0.04981965944170952), ((3, 14), 0.04979221895337105), ((7, 11), 0.04956087842583656), ((6, 18), 0.049560073763132095), ((8, 23), 0.04918878898024559), ((1, 19), 0.0490947961807251), ((14, 20), 0.049087267369031906), ((3, 11), 0.04902137070894241), ((17, 20), 0.04885100573301315), ((10, 21), 0.04875729978084564), ((3, 23), 0.04871460795402527), ((14, 18), 0.04856498911976814), ((12, 17), 0.04854893684387207), ((14, 23), 0.048497121781110764), ((0, 23), 0.04839230328798294), ((11, 21), 0.047707799822092056), ((3, 21), 0.04741467535495758), ((7, 8), 0.047301653772592545), ((11, 18), 0.047272346913814545), ((10, 23), 0.04722250998020172), ((7, 21), 0.04674355313181877), ((16, 23), 0.04649130627512932), ((1, 11), 0.04640337452292442), ((22, 23), 0.046233415603637695), ((18, 23), 0.04596595838665962), ((3, 8), 0.04549597203731537), ((14, 17), 0.04545079171657562), ((17, 18), 0.04518403857946396), ((18, 19), 0.04513729363679886), ((8, 10), 0.04474758356809616), ((6, 17), 0.04472610354423523), ((5, 23), 0.044613733887672424), ((8, 16), 0.044579584151506424), ((14, 21), 0.04436585307121277), ((6, 11), 0.044305697083473206), ((18, 21), 0.043985046446323395), ((11, 14), 0.04375835135579109), ((1, 8), 0.04339958727359772), ((12, 23), 0.04337242618203163), ((11, 17), 0.043083932250738144), ((0, 8), 0.04288669675588608), ((6, 14), 0.042802564799785614), ((1, 21), 0.042393676936626434), ((17, 23), 0.04206186160445213), ((8, 14), 0.04160507023334503), ((8, 12), 0.041588570922613144), ((8, 22), 0.0413832925260067), ((11, 19), 0.0411461777985096), ((4, 13), 0.04113626852631569), ((9, 23), 0.040641289204359055), ((5, 8), 0.040497101843357086), ((17, 19), 0.040460553020238876), ((20, 23), 0.04003187641501427), ((17, 21), 0.03973805904388428), ((8, 18), 0.03940042480826378), ((11, 23), 0.03910623863339424), ((13, 15), 0.03846103698015213), ((14, 19), 0.03824680298566818), ((8, 17), 0.0380413793027401), ((4, 21), 0.037846703082323074), ((4, 7), 0.03742961958050728), ((8, 20), 0.03719012811779976), ((8, 9), 0.037131648510694504), ((8, 11), 0.036957450211048126), ((6, 23), 0.03690946847200394), ((21, 23), 0.03643388673663139), ((13, 19), 0.03459122031927109), ((4, 10), 0.033457476645708084), ((8, 21), 0.033333469182252884), ((6, 8), 0.03332594409584999), ((4, 15), 0.03326934203505516), ((19, 23), 0.03211295232176781), ((13, 20), 0.030155662447214127), ((3, 4), 0.029597405344247818), ((9, 13), 0.028936194255948067), ((8, 19), 0.028918905183672905), ((12, 13), 0.028425101190805435), ((15, 19), 0.02779017575085163), ((1, 4), 0.027000147849321365), ((4, 11), 0.0261353962123394), ((6, 13), 0.025375599041581154), ((4, 18), 0.025039302185177803), ((4, 17), 0.024853253737092018), ((15, 20), 0.023429343476891518), ((9, 15), 0.02247016690671444), ((4, 14), 0.021202880889177322), ((12, 15), 0.02078874222934246), ((2, 12), 0.02008681744337082), ((6, 15), 0.019812732934951782), ((13, 16), 0.019468095153570175), ((2, 20), 0.019068311899900436), ((2, 9), 0.01844109781086445), ((13, 22), 0.017751941457390785), ((4, 23), 0.017642753198742867), ((5, 13), 0.01728881523013115), ((4, 8), 0.01701013557612896), ((2, 19), 0.016680514439940453), ((13, 21), 0.01663677580654621), ((2, 21), 0.016323458403348923), ((2, 16), 0.016187947243452072), ((2, 15), 0.015998436138033867), ((2, 13), 0.015612004324793816), ((0, 13), 0.015486584976315498), ((15, 16), 0.015001467429101467), ((2, 6), 0.014584102667868137), ((2, 4), 0.013975252397358418), ((2, 22), 0.013643240556120872), ((15, 22), 0.013442516326904297), ((15, 21), 0.013277523219585419), ((2, 5), 0.013270080089569092), ((5, 15), 0.01318107359111309), ((10, 13), 0.013145706616342068), ((0, 2), 0.012842860072851181), ((7, 13), 0.012506290338933468), ((2, 11), 0.01250626053661108), ((0, 15), 0.012076649814844131), ((2, 10), 0.011802882887423038), ((3, 13), 0.011607064865529537), ((2, 17), 0.011407384648919106), ((2, 7), 0.011387084610760212), ((13, 18), 0.011318898759782314), ((11, 13), 0.011060901917517185), ((2, 3), 0.01065583061426878), ((2, 8), 0.010427137836813927), ((10, 15), 0.00965800229460001), ((2, 18), 0.009610123001039028), ((1, 2), 0.009573587216436863), ((1, 13), 0.009467543102800846), ((7, 15), 0.009411686100065708), ((2, 14), 0.00916285440325737), ((2, 23), 0.009110956452786922), ((13, 17), 0.008946015499532223), ((3, 15), 0.00882895477116108), ((15, 18), 0.008223939687013626), ((11, 15), 0.008033975958824158), ((8, 13), 0.007478296756744385), ((13, 14), 0.007384685333818197), ((1, 15), 0.007116497494280338), ((13, 23), 0.00709731737151742), ((15, 17), 0.006928764283657074), ((14, 15), 0.0054665422067046165), ((8, 15), 0.005395182874053717), ((15, 23), 0.005258959252387285)]
******* after merging (0.04): [((9, 20), 64), ((6, 19), 64), ((5, 22), 64), ((0,), 32), ((1,), 32), ((2,), 32), ((3,), 32), ((4,), 32), ((7,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((17,), 32), ((18,), 32), ((21,), 32), ((23,), 32)]
{'R_grad_norm': 1.5778153216838837, 'training_loss': 7.310290191173554}
{'R_grad_norm': 1.5791989719867707, 'training_loss': 7.301045839786529}
{'R_grad_norm': 1.5811857324838638, 'training_loss': 7.316427311897278}
{'R_grad_norm': 1.5808917719125748, 'training_loss': 7.306035821437836}
{'R_grad_norm': 1.5815688115358353, 'training_loss': 7.298131844997406}
{'R_grad_norm': 1.5811268597841264, 'training_loss': 7.293694038391113}
{'R_grad_norm': 1.5793911296129226, 'training_loss': 7.286243991851807}
{'R_grad_norm': 1.5795029938220977, 'training_loss': 7.294423315525055}
{'R_grad_norm': 1.5788473296165466, 'training_loss': 7.288998529911042}
{'R_grad_norm': 1.5776020610332488, 'training_loss': 7.273657357692718}
{'R_grad_norm': 1.5758286529779435, 'training_loss': 7.259776074886322}
{'R_grad_norm': 1.5768435603380204, 'training_loss': 7.279338040351868}
{'R_grad_norm': 1.574378969669342, 'training_loss': 7.27102490901947}
{'R_grad_norm': 1.573818246126175, 'training_loss': 7.276423995494842}
{'R_grad_norm': 1.5747652351856232, 'training_loss': 7.26529944896698}
{'R_grad_norm': 1.5728756153583527, 'training_loss': 7.261704466342926}
{'R_grad_norm': 1.5743459212779998, 'training_loss': 7.284454553127289}
{'R_grad_norm': 1.572212491631508, 'training_loss': 7.262008717060089}
{'R_grad_norm': 1.5719214737415315, 'training_loss': 7.265281047821045}
{'R_grad_norm': 1.5725098687410355, 'training_loss': 7.255459969043732}
{'R_grad_norm': 1.5703061616420746, 'training_loss': 7.237322058677673}
{'R_grad_norm': 1.5692316979169845, 'training_loss': 7.258980705738067}
{'R_grad_norm': 1.564123969078064, 'training_loss': 7.226970684528351}
{'R_grad_norm': 1.564358593225479, 'training_loss': 7.232577352523804}
{'R_grad_norm': 1.5649966704845428, 'training_loss': 7.231188848018646}
{'R_grad_norm': 1.5680742865800859, 'training_loss': 7.249660737514496}
{'R_grad_norm': 1.5616348379850387, 'training_loss': 7.225857374668121}
{'R_grad_norm': 1.5648697322607041, 'training_loss': 7.250256087779999}
{'R_grad_norm': 1.5628909069299697, 'training_loss': 7.234790821075439}
{'R_grad_norm': 1.557246652841568, 'training_loss': 7.209532949924469}
{'R_grad_norm': 1.5624743366241456, 'training_loss': 7.222779293060302}
{'R_grad_norm': 1.5571821630001068, 'training_loss': 7.195681624412536}
{'R_grad_norm': 1.559153335094452, 'training_loss': 7.20706964969635}
{'R_grad_norm': 1.5613870245218278, 'training_loss': 7.242373976707459}
{'R_grad_norm': 1.5596284210681914, 'training_loss': 7.225028245449066}
{'R_grad_norm': 1.5587030225992202, 'training_loss': 7.224974954128266}
{'R_grad_norm': 1.5606641805171966, 'training_loss': 7.2436975002288815}
{'R_grad_norm': 1.5528098911046981, 'training_loss': 7.1946614289283755}
{'R_grad_norm': 1.5526785355806352, 'training_loss': 7.213794367313385}
{'R_grad_norm': 1.5529985123872756, 'training_loss': 7.214872205257416}
eval result tensor([9.86354, 8.24573, 9.87633, 5.68766, 6.50578, 7.16147, 6.70201, 5.09017,
        6.55357, 7.24875, 6.22866, 7.11087, 7.23500, 7.77166, 7.35952, 7.34341,
        6.21360, 6.53814, 6.90982, 8.56366, 7.44272], device='cuda:0')
computing merge metric
normed mi [((12, 16), 0.08249276131391525), ((3, 16), 0.08245151489973068), ((3, 8), 0.07327038049697876), ((10, 12), 0.07322482764720917), ((12, 19), 0.07290571928024292), ((0, 12), 0.07221200565497081), ((3, 12), 0.07178786396980286), ((2, 3), 0.0717612902323405), ((0, 16), 0.07163307070732117), ((0, 3), 0.0702101190884908), ((10, 16), 0.06966850161552429), ((3, 10), 0.06877169758081436), ((8, 16), 0.06866426020860672), ((1, 3), 0.067117045323054), ((3, 4), 0.06593804061412811), ((8, 10), 0.06408699601888657), ((3, 6), 0.06364468485116959), ((1, 16), 0.06319705148537953), ((12, 18), 0.06300895661115646), ((0, 1), 0.06296262890100479), ((6, 16), 0.06253623217344284), ((8, 12), 0.061824508011341095), ((6, 12), 0.060890763998031616), ((2, 16), 0.06003732979297638), ((1, 12), 0.05956168472766876), ((4, 8), 0.05923983454704285), ((16, 19), 0.05916902422904968), ((6, 8), 0.05871935188770294), ((6, 10), 0.058625347912311554), ((0, 10), 0.0585999588171641), ((0, 2), 0.05811379849910736), ((4, 10), 0.05789778009057045), ((2, 8), 0.05765956143538157), ((10, 18), 0.05752835050225258), ((16, 18), 0.05668642371892929), ((4, 6), 0.05664728581905365), ((3, 18), 0.056160539388656616), ((4, 16), 0.055810507386922836), ((2, 4), 0.055605217814445496), ((6, 18), 0.05556311085820198), ((3, 14), 0.0552578903734684), ((0, 8), 0.055195887883504234), ((2, 12), 0.05514170229434967), ((2, 10), 0.054293617606163025), ((11, 12), 0.05426168441772461), ((8, 18), 0.05362990126013756), ((4, 12), 0.05359300598502159), ((14, 16), 0.05249691382050514), ((3, 17), 0.0522257536649704), ((4, 14), 0.052201833575963974), ((8, 14), 0.051145970821380615), ((2, 6), 0.05110212663809458), ((9, 20), 0.050901178270578384), ((8, 20), 0.05085550621151924), ((11, 16), 0.05084613710641861), ((1, 7), 0.05075002213319143), ((12, 14), 0.05008552595973015), ((10, 14), 0.050037093460559845), ((16, 17), 0.05001508444547653), ((1, 2), 0.049565188586711884), ((3, 11), 0.049469344317913055), ((8, 9), 0.04926690086722374), ((10, 11), 0.04910406842827797), ((4, 18), 0.0488479919731617), ((10, 17), 0.048777397722005844), ((6, 14), 0.04857468977570534), ((10, 19), 0.048573821783065796), ((0, 6), 0.04854361216227213), ((6, 11), 0.04844336956739426), ((3, 19), 0.04838121309876442), ((4, 20), 0.04831951856613159), ((7, 12), 0.048282820731401443), ((0, 19), 0.04826500018437704), ((9, 16), 0.04813813045620918), ((0, 18), 0.047514895598093666), ((0, 4), 0.04733279347419739), ((7, 16), 0.04718611016869545), ((6, 20), 0.04711523279547691), ((8, 17), 0.047107696533203125), ((6, 9), 0.04640090838074684), ((4, 17), 0.046303004026412964), ((8, 11), 0.046202290803194046), ((6, 19), 0.046182774007320404), ((12, 17), 0.04613291472196579), ((3, 20), 0.0460757277905941), ((14, 19), 0.04602644965052605), ((6, 17), 0.04582355543971062), ((1, 8), 0.045628259579340615), ((9, 10), 0.04559377208352089), ((11, 18), 0.045420944690704346), ((2, 14), 0.04540631671746572), ((2, 18), 0.045089984933535256), ((4, 11), 0.04501550272107124), ((1, 10), 0.044718801975250244), ((14, 18), 0.04468085244297981), ((11, 14), 0.04421341419219971), ((8, 19), 0.043910808861255646), ((10, 20), 0.0437866672873497), ((3, 9), 0.04361981153488159), ((16, 20), 0.043443888425827026), ((11, 19), 0.04332096129655838), ((18, 19), 0.04326405003666878), ((14, 20), 0.04293271154165268), ((4, 9), 0.042884793132543564), ((0, 14), 0.0426950603723526), ((9, 12), 0.04245079308748245), ((14, 17), 0.04237156733870506), ((18, 20), 0.04232723265886307), ((7, 13), 0.04196742922067642), ((2, 17), 0.04153293619553248), ((0, 7), 0.041388275722662606), ((13, 15), 0.041036639362573624), ((3, 7), 0.040791697800159454), ((4, 19), 0.040728695690631866), ((17, 18), 0.04034186899662018), ((1, 19), 0.040232300758361816), ((11, 17), 0.04023201763629913), ((2, 11), 0.040199177960554756), ((0, 11), 0.03990491727987925), ((0, 17), 0.03973867744207382), ((12, 20), 0.0390128530561924), ((9, 14), 0.038984619081020355), ((11, 20), 0.038531795144081116), ((9, 11), 0.038251303136348724), ((1, 6), 0.03818368911743164), ((2, 20), 0.038175744314988456), ((17, 19), 0.0381498858332634), ((9, 18), 0.037416063249111176), ((1, 4), 0.037240090469519295), ((9, 17), 0.03687618672847748), ((17, 20), 0.03661757707595825), ((2, 19), 0.035890584190686546), ((1, 18), 0.0350873072942098), ((9, 19), 0.03507693484425545), ((2, 9), 0.03507194668054581), ((7, 15), 0.03459636867046356), ((1, 14), 0.03341031322876612), ((7, 19), 0.03282459080219269), ((1, 17), 0.032619024316469826), ((0, 9), 0.03224002569913864), ((0, 20), 0.031908221542835236), ((19, 20), 0.03172120079398155), ((1, 11), 0.029572322964668274), ((7, 10), 0.029246734455227852), ((7, 8), 0.02779475785791874), ((12, 13), 0.026689818128943443), ((2, 7), 0.025080755352973938), ((1, 20), 0.0249186505873998), ((1, 9), 0.02472342550754547), ((6, 7), 0.02299671061336994), ((7, 17), 0.0225836131721735), ((4, 7), 0.021305367350578308), ((7, 18), 0.020213600248098373), ((7, 14), 0.020189566537737846), ((5, 12), 0.019590334966778755), ((7, 11), 0.01888204552233219), ((1, 13), 0.018003898362318676), ((12, 15), 0.017474491149187088), ((13, 16), 0.017059314996004105), ((5, 16), 0.016109885647892952), ((5, 19), 0.015442819334566593), ((7, 9), 0.015409424901008606), ((0, 13), 0.014743335545063019), ((5, 13), 0.014564772136509418), ((13, 19), 0.014442965388298035), ((7, 20), 0.013931370340287685), ((1, 15), 0.013193034877379736), ((3, 13), 0.01306194718927145), ((5, 15), 0.012900260277092457), ((10, 13), 0.012465870007872581), ((5, 7), 0.012421397492289543), ((5, 17), 0.012396261096000671), ((3, 5), 0.012362005189061165), ((15, 16), 0.01226174645125866), ((0, 5), 0.012217505524555842), ((5, 10), 0.012053006328642368), ((5, 9), 0.01198159996420145), ((1, 5), 0.01149058093627294), ((5, 8), 0.011085327714681625), ((5, 11), 0.010733239352703094), ((13, 18), 0.010616734623908997), ((8, 13), 0.010560499504208565), ((0, 15), 0.010244982317090034), ((15, 19), 0.009961575269699097), ((5, 6), 0.009935395792126656), ((6, 13), 0.009812395088374615), ((3, 15), 0.009466555900871754), ((13, 17), 0.009439258836209774), ((5, 18), 0.00941162183880806), ((4, 5), 0.009214280173182487), ((5, 14), 0.009160803630948067), ((5, 20), 0.008627435192465782), ((2, 5), 0.00852622278034687), ((4, 13), 0.008489247411489487), ((10, 15), 0.00848802737891674), ((11, 13), 0.008010225370526314), ((2, 13), 0.007964281365275383), ((8, 15), 0.007549337111413479), ((9, 13), 0.007388244848698378), ((15, 18), 0.007026870269328356), ((13, 14), 0.006916589103639126), ((6, 15), 0.006893586367368698), ((15, 17), 0.006606208626180887), ((4, 15), 0.00607104878872633), ((13, 20), 0.006033306010067463), ((2, 15), 0.005593062688906987), ((11, 15), 0.005330067127943039), ((9, 15), 0.005144126247614622), ((14, 15), 0.004831136204302311), ((15, 20), 0.004349899012595415)]
