{'R_grad_norm': 0.8632604825496674, 'training_loss': 4.60588977098465}
{'R_grad_norm': 0.8759557622671127, 'training_loss': 3.6254267179965973}
{'R_grad_norm': 0.8737377536296844, 'training_loss': 3.6087713086605073}
{'R_grad_norm': 0.874238130748272, 'training_loss': 3.6083264780044555}
{'R_grad_norm': 0.8754324248433113, 'training_loss': 3.614401499032974}
{'R_grad_norm': 0.8754928296804428, 'training_loss': 3.6050949466228484}
{'R_grad_norm': 0.8739071252942086, 'training_loss': 3.5967975676059725}
{'R_grad_norm': 0.8722112932801247, 'training_loss': 3.57677472949028}
{'R_grad_norm': 0.8741425788402557, 'training_loss': 3.592033863067627}
{'R_grad_norm': 0.8749625992774963, 'training_loss': 3.5903350675106047}
{'R_grad_norm': 0.8727571773529053, 'training_loss': 3.5737167060375215}
{'R_grad_norm': 0.8724377936124802, 'training_loss': 3.5749891602993014}
{'R_grad_norm': 0.8703082144260407, 'training_loss': 3.548820620775223}
{'R_grad_norm': 0.8709183752536773, 'training_loss': 3.5551629948616026}
{'R_grad_norm': 0.8699659234285355, 'training_loss': 3.5585449647903444}
{'R_grad_norm': 0.8698250728845597, 'training_loss': 3.5427349650859834}
{'R_grad_norm': 0.8705370298027992, 'training_loss': 3.5563398504257204}
{'R_grad_norm': 0.8708787676692009, 'training_loss': 3.5508067548274993}
{'R_grad_norm': 0.869422841668129, 'training_loss': 3.5354006493091585}
{'R_grad_norm': 0.8679090830683708, 'training_loss': 3.5367369627952576}
{'R_grad_norm': 0.8693143087625503, 'training_loss': 3.5404585504531862}
{'R_grad_norm': 0.8679199686646462, 'training_loss': 3.531178376674652}
{'R_grad_norm': 0.8662224102020264, 'training_loss': 3.514388691186905}
{'R_grad_norm': 0.8667766067385674, 'training_loss': 3.520830981731415}
{'R_grad_norm': 0.8686377057433128, 'training_loss': 3.5296397495269773}
{'R_grad_norm': 0.866576179265976, 'training_loss': 3.517272344827652}
{'R_grad_norm': 0.866583394408226, 'training_loss': 3.5133493936061857}
{'R_grad_norm': 0.8667853716015815, 'training_loss': 3.5205412530899047}
{'R_grad_norm': 0.8656270989775657, 'training_loss': 3.509760562181473}
{'R_grad_norm': 0.8640247526764869, 'training_loss': 3.5076392316818237}
{'R_grad_norm': 0.8643835350871086, 'training_loss': 3.5019729685783387}
{'R_grad_norm': 0.8653388288617134, 'training_loss': 3.508700096607208}
{'R_grad_norm': 0.8633335879445077, 'training_loss': 3.495502928495407}
{'R_grad_norm': 0.864390898346901, 'training_loss': 3.5015236675739287}
{'R_grad_norm': 0.8608958953619004, 'training_loss': 3.477473425865173}
{'R_grad_norm': 0.8624905094504356, 'training_loss': 3.4912036991119386}
{'R_grad_norm': 0.8594098940491677, 'training_loss': 3.476978999376297}
{'R_grad_norm': 0.8617670920491218, 'training_loss': 3.489211881160736}
{'R_grad_norm': 0.8633127203583717, 'training_loss': 3.489979088306427}
{'R_grad_norm': 0.8641048750281334, 'training_loss': 3.495142670869827}
{'R_grad_norm': 0.8623390960693359, 'training_loss': 3.4840847396850587}
{'R_grad_norm': 0.8606459736824036, 'training_loss': 3.479214622974396}
{'R_grad_norm': 0.8614023619890213, 'training_loss': 3.4805086994171144}
{'R_grad_norm': 0.8634295624494552, 'training_loss': 3.486456300020218}
{'R_grad_norm': 0.8642927441000938, 'training_loss': 3.4856677627563477}
{'R_grad_norm': 0.8594485267996788, 'training_loss': 3.464094340801239}
{'R_grad_norm': 0.8618076050281525, 'training_loss': 3.4723771166801454}
{'R_grad_norm': 0.8648968967795372, 'training_loss': 3.4903495001792906}
{'R_grad_norm': 0.859996321797371, 'training_loss': 3.4758101010322573}
{'R_grad_norm': 0.8632234823703766, 'training_loss': 3.486939027309418}
{'R_grad_norm': 0.859519237279892, 'training_loss': 3.4743850350379946}
{'R_grad_norm': 0.8598299556970597, 'training_loss': 3.46051139831543}
{'R_grad_norm': 0.8617048287391662, 'training_loss': 3.4753248929977416}
{'R_grad_norm': 0.8604741942882538, 'training_loss': 3.4719589519500733}
{'R_grad_norm': 0.8606764790415764, 'training_loss': 3.46363583445549}
{'R_grad_norm': 0.858636264204979, 'training_loss': 3.4696290636062623}
{'R_grad_norm': 0.8609543746709823, 'training_loss': 3.470046149492264}
{'R_grad_norm': 0.8586993873119354, 'training_loss': 3.456259616613388}
{'R_grad_norm': 0.8601740896701813, 'training_loss': 3.4633799719810487}
{'R_grad_norm': 0.8613217261433601, 'training_loss': 3.4673701632022857}
{'R_grad_norm': 0.8598616030812264, 'training_loss': 3.464151315689087}
{'R_grad_norm': 0.8580258768796921, 'training_loss': 3.4534326815605163}
{'R_grad_norm': 0.8581063032150269, 'training_loss': 3.4466899287700654}
{'R_grad_norm': 0.8579594710469246, 'training_loss': 3.4490572702884674}
{'R_grad_norm': 0.8590249693393708, 'training_loss': 3.4571273493766785}
{'R_grad_norm': 0.8567702394723892, 'training_loss': 3.437685581445694}
{'R_grad_norm': 0.8577418860793113, 'training_loss': 3.457967085838318}
{'R_grad_norm': 0.8552866050601006, 'training_loss': 3.4362761878967287}
{'R_grad_norm': 0.857863599061966, 'training_loss': 3.4554769659042357}
{'R_grad_norm': 0.8565749928355217, 'training_loss': 3.4449396312236784}
{'R_grad_norm': 0.859242913722992, 'training_loss': 3.4598052608966827}
{'R_grad_norm': 0.8565146899223328, 'training_loss': 3.4447805416584014}
{'R_grad_norm': 0.8570143827795982, 'training_loss': 3.4334151554107666}
{'R_grad_norm': 0.8568529438972473, 'training_loss': 3.441372787952423}
eval result tensor([3.09495, 3.17346, 3.81136, 3.35027, 2.94787, 2.96637, 3.35700, 3.34227,
        3.49656, 3.04525, 3.47067, 3.33107, 3.43186, 4.09417, 4.39286, 4.44053,
        3.24227, 3.60996, 3.59369, 3.13824, 3.11852, 4.07933, 3.24995, 3.60743],
       device='cuda:0')
computing merge metric
normed mi [((5, 9), 0.13823872804641724), ((0, 5), 0.13820020854473114), ((0, 9), 0.13594509661197662), ((9, 20), 0.132828027009964), ((1, 5), 0.13246466219425201), ((1, 7), 0.1320275366306305), ((1, 6), 0.13107794523239136), ((5, 7), 0.1308465600013733), ((1, 9), 0.130385160446167), ((7, 22), 0.13032518327236176), ((6, 7), 0.13010555505752563), ((7, 9), 0.12941336631774902), ((5, 20), 0.12911342084407806), ((1, 22), 0.1287846714258194), ((0, 1), 0.12833227217197418), ((6, 22), 0.1278810352087021), ((0, 7), 0.12700557708740234), ((0, 20), 0.12694957852363586), ((5, 6), 0.12665832042694092), ((5, 22), 0.12575706839561462), ((9, 22), 0.12537822127342224), ((6, 9), 0.12493277341127396), ((1, 20), 0.12367364764213562), ((7, 20), 0.12317029386758804), ((0, 6), 0.12187669426202774), ((0, 22), 0.12168220430612564), ((20, 22), 0.12156538665294647), ((19, 22), 0.11823373287916183), ((6, 20), 0.11821125447750092), ((10, 22), 0.11723431199789047), ((7, 19), 0.11523652076721191), ((7, 10), 0.11496230214834213), ((6, 10), 0.11475565284490585), ((1, 19), 0.11425703763961792), ((7, 16), 0.1136476993560791), ((16, 22), 0.11363615840673447), ((16, 20), 0.11356720328330994), ((6, 19), 0.11326649785041809), ((9, 16), 0.11324059218168259), ((1, 10), 0.11280731856822968), ((5, 16), 0.11272643506526947), ((1, 16), 0.11178764700889587), ((19, 20), 0.1115480363368988), ((16, 19), 0.11124598234891891), ((9, 19), 0.11114340275526047), ((5, 19), 0.10918215662240982), ((0, 16), 0.10894351452589035), ((6, 16), 0.10850389301776886), ((12, 20), 0.10657832026481628), ((10, 19), 0.1065748855471611), ((5, 10), 0.10608898103237152), ((9, 10), 0.10602335631847382), ((12, 22), 0.10517505556344986), ((0, 19), 0.10449722409248352), ((12, 19), 0.10301109403371811), ((10, 20), 0.10229416936635971), ((9, 12), 0.10193035751581192), ((3, 22), 0.10185042023658752), ((12, 16), 0.10141999274492264), ((7, 12), 0.1013864204287529), ((3, 19), 0.10125324875116348), ((0, 10), 0.10110051929950714), ((1, 12), 0.10089009255170822), ((10, 16), 0.10079452395439148), ((5, 12), 0.09979726374149323), ((6, 12), 0.09825124591588974), ((3, 7), 0.09765932708978653), ((0, 4), 0.09708128124475479), ((0, 12), 0.09627776592969894), ((1, 3), 0.0957481637597084), ((3, 6), 0.09536225348711014), ((3, 16), 0.09511278569698334), ((3, 20), 0.09437840431928635), ((4, 5), 0.09361949563026428), ((3, 10), 0.09354566037654877), ((3, 12), 0.09314596652984619), ((4, 9), 0.09283366799354553), ((11, 22), 0.0915413573384285), ((3, 9), 0.09143972396850586), ((10, 12), 0.09120537340641022), ((18, 21), 0.09005855023860931), ((11, 19), 0.08997934311628342), ((3, 5), 0.08944066613912582), ((7, 11), 0.08822476118803024), ((1, 11), 0.08656284213066101), ((4, 20), 0.08621261268854141), ((6, 11), 0.08597089350223541), ((0, 3), 0.08526305109262466), ((10, 11), 0.08384592831134796), ((11, 20), 0.08330149203538895), ((3, 11), 0.08320046216249466), ((11, 16), 0.083002969622612), ((18, 19), 0.08274446427822113), ((12, 21), 0.08216974139213562), ((11, 12), 0.0817505419254303), ((9, 11), 0.08167652040719986), ((5, 11), 0.08096593618392944), ((19, 21), 0.08037801831960678), ((14, 18), 0.07751219719648361), ((0, 11), 0.07700928300619125), ((14, 21), 0.07661066949367523), ((3, 18), 0.07549788802862167), ((3, 21), 0.07494740933179855), ((18, 22), 0.07465071231126785), ((20, 21), 0.07402430474758148), ((16, 21), 0.07400786131620407), ((21, 22), 0.07348193228244781), ((12, 18), 0.07240144163370132), ((1, 4), 0.0721215158700943), ((16, 18), 0.07208956778049469), ((16, 17), 0.07152827084064484), ((17, 22), 0.07139895111322403), ((4, 7), 0.07091519981622696), ((10, 18), 0.07034829258918762), ((17, 19), 0.06980999559164047), ((6, 18), 0.06962607800960541), ((17, 20), 0.06950386613607407), ((7, 17), 0.06915444135665894), ((7, 18), 0.06886342167854309), ((1, 18), 0.06843554973602295), ((1, 17), 0.06818481534719467), ((18, 20), 0.06767638027667999), ((1, 21), 0.0676310658454895), ((9, 17), 0.06761246919631958), ((7, 21), 0.06756725907325745), ((6, 21), 0.06739562004804611), ((5, 17), 0.06738661974668503), ((10, 21), 0.06688619405031204), ((9, 21), 0.0668535828590393), ((12, 17), 0.06673837453126907), ((6, 17), 0.06659957766532898), ((0, 17), 0.06595056504011154), ((10, 23), 0.06537076085805893), ((8, 10), 0.06517937034368515), ((4, 22), 0.06513220071792603), ((8, 22), 0.06445096433162689), ((9, 18), 0.0644293949007988), ((22, 23), 0.06432488560676575), ((4, 16), 0.06424648314714432), ((11, 18), 0.06393235921859741), ((4, 6), 0.06365908682346344), ((19, 23), 0.06349027901887894), ((8, 19), 0.06314138323068619), ((3, 17), 0.06301653385162354), ((5, 21), 0.0627666562795639), ((8, 16), 0.06198008358478546), ((5, 18), 0.061806801706552505), ((3, 8), 0.061633653938770294), ((7, 8), 0.06163279712200165), ((3, 23), 0.061429817229509354), ((10, 17), 0.061395030468702316), ((11, 21), 0.06127858906984329), ((6, 23), 0.06062548607587814), ((18, 23), 0.0602409727871418), ((7, 23), 0.060182198882102966), ((6, 8), 0.05948828533291817), ((0, 21), 0.059431254863739014), ((1, 8), 0.0588827021420002), ((1, 23), 0.05864176154136658), ((0, 18), 0.05848131701350212), ((16, 23), 0.05724630132317543), ((14, 19), 0.0566035732626915), ((11, 23), 0.05619117245078087), ((8, 11), 0.05558624491095543), ((8, 20), 0.055541619658470154), ((8, 12), 0.05498330295085907), ((4, 12), 0.0548110231757164), ((11, 17), 0.05452270805835724), ((4, 19), 0.054116301238536835), ((14, 22), 0.05375434458255768), ((5, 8), 0.05368532985448837), ((8, 9), 0.05354216322302818), ((12, 23), 0.053347110748291016), ((3, 14), 0.05313664674758911), ((9, 23), 0.05302409082651138), ((5, 23), 0.05283045768737793), ((21, 23), 0.052585337311029434), ((17, 21), 0.05248022824525833), ((14, 23), 0.05195499211549759), ((20, 23), 0.05169570446014404), ((0, 8), 0.051293715834617615), ((8, 23), 0.05063697323203087), ((10, 14), 0.050633855164051056), ((12, 14), 0.05063160881400108), ((14, 16), 0.050627708435058594), ((17, 18), 0.049971092492341995), ((6, 14), 0.04976541921496391), ((8, 18), 0.04948021471500397), ((0, 23), 0.04933067783713341), ((7, 14), 0.04865275323390961), ((1, 14), 0.048248548060655594), ((11, 14), 0.04717901721596718), ((4, 13), 0.04687170311808586), ((14, 20), 0.0463925302028656), ((8, 21), 0.0460863821208477), ((4, 10), 0.04563936963677406), ((9, 14), 0.04459373280405998), ((8, 17), 0.04424764961004257), ((2, 15), 0.044168319553136826), ((5, 14), 0.04343893751502037), ((8, 14), 0.041714806109666824), ((3, 4), 0.04166299104690552), ((0, 14), 0.04123799875378609), ((14, 17), 0.03716391697525978), ((4, 17), 0.03715214133262634), ((4, 11), 0.037089165300130844), ((17, 23), 0.03693291172385216), ((4, 21), 0.028183547779917717), ((4, 8), 0.026631612330675125), ((4, 18), 0.02625802531838417), ((15, 20), 0.02605493552982807), ((5, 15), 0.025924813002347946), ((0, 15), 0.025852028280496597), ((9, 15), 0.025480376556515694), ((15, 16), 0.022655298933386803), ((7, 15), 0.02222514897584915), ((1, 15), 0.022085215896368027), ((2, 4), 0.02206367626786232), ((15, 22), 0.021324608474969864), ((12, 15), 0.02096191607415676), ((0, 2), 0.020903410390019417), ((4, 15), 0.02078828029334545), ((2, 5), 0.020763127133250237), ((6, 15), 0.02056567370891571), ((2, 9), 0.020259592682123184), ((15, 19), 0.02022383362054825), ((2, 17), 0.02013050578534603), ((2, 20), 0.019872769713401794), ((4, 23), 0.019699495285749435), ((4, 14), 0.01894785836338997), ((15, 17), 0.01777919940650463), ((2, 16), 0.017742130905389786), ((3, 15), 0.017441226169466972), ((1, 2), 0.017439397051930428), ((10, 15), 0.017433756962418556), ((2, 7), 0.017383446916937828), ((15, 21), 0.017076751217246056), ((0, 13), 0.0166709553450346), ((2, 22), 0.01660841517150402), ((2, 6), 0.016490686684846878), ((11, 15), 0.016432078555226326), ((5, 13), 0.015637589618563652), ((2, 19), 0.01554978545755148), ((9, 13), 0.015506467781960964), ((13, 20), 0.015067573636770248), ((2, 12), 0.014378468506038189), ((8, 15), 0.014096478000283241), ((15, 18), 0.013868454843759537), ((2, 3), 0.013845737092196941), ((2, 10), 0.013718648813664913), ((2, 21), 0.01197871658951044), ((14, 15), 0.011635111644864082), ((2, 11), 0.011628525331616402), ((2, 18), 0.01110173761844635), ((2, 13), 0.010863120667636395), ((2, 8), 0.010768996551632881), ((1, 13), 0.010313157923519611), ((15, 23), 0.010179958306252956), ((13, 15), 0.009840114042162895), ((7, 13), 0.009773449040949345), ((13, 16), 0.00954174529761076), ((2, 14), 0.009081443771719933), ((6, 13), 0.008812296204268932), ((2, 23), 0.008795063011348248), ((13, 22), 0.008447057567536831), ((13, 19), 0.007571503985673189), ((12, 13), 0.007439301814883947), ((10, 13), 0.006383649539202452), ((3, 13), 0.005912962835282087), ((13, 21), 0.005778734106570482), ((11, 13), 0.005121417343616486), ((13, 17), 0.004938030615448952), ((13, 18), 0.004777385387569666), ((8, 13), 0.004375014454126358), ((13, 14), 0.003944935742765665), ((13, 23), 0.0032799779437482357)]
******* after merging (0.04): [((5, 9), 64), ((1, 7), 64), ((6, 22), 64), ((0,), 32), ((2,), 32), ((3,), 32), ((4,), 32), ((8,), 32), ((10,), 32), ((11,), 32), ((12,), 32), ((13,), 32), ((14,), 32), ((15,), 32), ((16,), 32), ((17,), 32), ((18,), 32), ((19,), 32), ((20,), 32), ((21,), 32), ((23,), 32)]
{'R_grad_norm': 1.0647329771518708, 'training_loss': 3.7265490388870237}
{'R_grad_norm': 1.0619641265273094, 'training_loss': 3.711724365949631}
{'R_grad_norm': 1.062274428009987, 'training_loss': 3.705681018829346}
{'R_grad_norm': 1.06265507876873, 'training_loss': 3.7088355231285095}
{'R_grad_norm': 1.0615151298046113, 'training_loss': 3.7050331354141237}
{'R_grad_norm': 1.0615124577283859, 'training_loss': 3.699510544538498}
{'R_grad_norm': 1.0606558606028558, 'training_loss': 3.6811246156692503}
{'R_grad_norm': 1.0649520722031594, 'training_loss': 3.698651601076126}
{'R_grad_norm': 1.0625162082910538, 'training_loss': 3.6908092844486236}
{'R_grad_norm': 1.061364482343197, 'training_loss': 3.6908085024356843}
{'R_grad_norm': 1.0595043498277663, 'training_loss': 3.6849493849277497}
{'R_grad_norm': 1.058380181491375, 'training_loss': 3.6679932940006257}
{'R_grad_norm': 1.0607995176315308, 'training_loss': 3.695407843589783}
{'R_grad_norm': 1.058663732111454, 'training_loss': 3.679786556959152}
{'R_grad_norm': 1.056330334842205, 'training_loss': 3.6678292310237883}
{'R_grad_norm': 1.058455333709717, 'training_loss': 3.673338795900345}
{'R_grad_norm': 1.0600632786750794, 'training_loss': 3.6854449212551117}
{'R_grad_norm': 1.0559273660182953, 'training_loss': 3.6693862998485565}
{'R_grad_norm': 1.0569318163394927, 'training_loss': 3.661530705690384}
{'R_grad_norm': 1.0594323694705963, 'training_loss': 3.680310558080673}
{'R_grad_norm': 1.0574760538339616, 'training_loss': 3.679336974620819}
{'R_grad_norm': 1.0573840728402137, 'training_loss': 3.676901887655258}
{'R_grad_norm': 1.0559059882164001, 'training_loss': 3.6704518139362334}
{'R_grad_norm': 1.056065862774849, 'training_loss': 3.668386276960373}
{'R_grad_norm': 1.0555851137638093, 'training_loss': 3.6690587651729585}
{'R_grad_norm': 1.052236601114273, 'training_loss': 3.657385801076889}
{'R_grad_norm': 1.0529280796647071, 'training_loss': 3.6551012539863588}
{'R_grad_norm': 1.0529503804445266, 'training_loss': 3.6713559544086456}
{'R_grad_norm': 1.0543938231468202, 'training_loss': 3.668295753002167}
{'R_grad_norm': 1.0521347308158875, 'training_loss': 3.6600848913192747}
{'R_grad_norm': 1.0513516628742219, 'training_loss': 3.662135510444641}
{'R_grad_norm': 1.053176339864731, 'training_loss': 3.6781407952308656}
{'R_grad_norm': 1.0494043236970902, 'training_loss': 3.648082286119461}
{'R_grad_norm': 1.0504695722460746, 'training_loss': 3.657674125432968}
{'R_grad_norm': 1.0464923325181008, 'training_loss': 3.642338515520096}
{'R_grad_norm': 1.0475947597622872, 'training_loss': 3.6516639232635497}
{'R_grad_norm': 1.0496962702274322, 'training_loss': 3.6580158746242524}
{'R_grad_norm': 1.0479960876703263, 'training_loss': 3.6537437319755552}
{'R_grad_norm': 1.0458916223049164, 'training_loss': 3.6380476450920103}
{'R_grad_norm': 1.0457930657267571, 'training_loss': 3.6475997483730316}
eval result tensor([4.75526, 5.27572, 5.48081, 2.73022, 3.58544, 3.19168, 2.64178, 3.50018,
        3.13822, 3.18811, 3.27779, 4.05375, 4.38642, 4.20507, 3.03485, 3.58459,
        3.40511, 2.92555, 2.76436, 3.83366, 3.45462], device='cuda:0')
computing merge metric
